QuestFormID, QuestEditorID, QuestFull, Index, Flags, NNAM
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6500","0","Talk to Lizzy about Helgi"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6650","0","Talk with Barrett"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6652","0","Distract Chief Dalitso Pretorius"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6653","0","Hack the UC Security computer"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6657","0","Talk with Barrett"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6670","0","(Optional) Search the terminal"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6700","0","Talk to Clint about Helgi"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","6720","0","Talk to Dalitso about Helgi"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","7000","0","Convince Helgi to testify"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","7100","0","(Optional) Find a potential character witness"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","7300","0","Talk with Ellie"
0x000369AB,"COM_Quest_Barrett_Q01","Breach of Contract","7400","0","Talk with Barrett"
0x0003BC4F,"BE_KT01","[BE - Mayday]","10","0","Clear the ship"
0x0003DC10,"City_AkilaLife05","Blast Zone","25","0","Talk to Mr. Tate"
0x0003DC10,"City_AkilaLife05","Blast Zone","300","0","Clear out the hard rock on Tate's land (<Global=AkilaLife05_RocksCurrent>/6)"
0x00042C70,"FFNewAtlantis02Misc","Misc Pointer","10","0","Talk to Sergeant Yumi"
0x00042C70,"FFNewAtlantis02Misc","Misc Pointer","20","0","Talk to Sergeant Yumi"
0x00043278,"RQ_OE_Deliver_01","Final Thoughts","400","0","Listen to Audiolog: <Alias=Item>"
0x00045F9F,"MQ401h","One Small Step","10","0","Go to the Lodge"
0x00045F9F,"MQ401h","One Small Step","20","0","Talk to Sarah"
0x00045F9F,"MQ401h","One Small Step","100","0","Talk to <alias=OtherPlayer>"
0x00045F9F,"MQ401h","One Small Step","200","0","Defeat <alias=OtherPlayer>"
0x000478A2,"OE_MP_AcelesDropoff","Operation: Aceles Drop","200","0","Patrol the area"
0x000478A2,"OE_MP_AcelesDropoff","Operation: Aceles Drop","300","0","Defend the Vanguard"
0x0004B959,"RQ_Settlement_Scan_01","Creature Analysis","100","0","Complete the scan of <Alias=ScanTargets[0]> (<Global=RQ_Settlement_Scan01_Txt_Percentage>%)"
0x0004B959,"RQ_Settlement_Scan_01","Creature Analysis","150","0","[Optional] Scan living creatures only"
0x0004BD08,"MQ401g","One Small Step","10","0","Go to the Lodge"
0x0004BD08,"MQ401g","One Small Step","100","0","Talk to Cora"
0x0004BD08,"MQ401g","One Small Step","200","0","Defeat Cora"
0x0004BD8A,"OE_AustinF_PredatorsAttackMiners","Miner Inconveniences","600","0","Protect the <Alias=Miner>"
0x0004BD9C,"OE_KT_HiveMine","","30","0","Poison the nest"
0x0004BD9C,"OE_KT_HiveMine","","40","0","Kill the creatures"
0x00050CA4,"OE_TerrormorphEncounter","Guarding the Vanguard","150","0","Report to the <Alias=VanguardCommander>"
0x00050CA4,"OE_TerrormorphEncounter","Guarding the Vanguard","400","0","Patrol with the <Alias=VanguardCommander>"
0x00050CA4,"OE_TerrormorphEncounter","Guarding the Vanguard","500","0","Patrol the <Alias=OE_Location>"
0x00050CA4,"OE_TerrormorphEncounter","Guarding the Vanguard","700","0","Eliminate the Terrormorph"
0x0005B4B0,"SE_AC01","Marooned","10","0","Explore the Mysterious Ship "
0x0005B944,"SE_Player_FAB14","Delivery Truck","401","0","Deliver Star Parcel Package to Akila City"
0x0005B944,"SE_Player_FAB14","Delivery Truck","402","0","Deliver Star Parcel Package to Cydonia"
0x0005B944,"SE_Player_FAB14","Delivery Truck","403","0","Deliver Star Parcel Package to Neon"
0x0005EC57,"OE_KT_IncomingStorm","Incoming Storm","10","0","Check on the scientists"
0x0005EC57,"OE_KT_IncomingStorm","Incoming Storm","20","0","Search for the missing scientist"
0x0005EC57,"OE_KT_IncomingStorm","Incoming Storm","30","0","Equalize generator power to 60 kilowatts"
0x000617BA,"RQ_Settlement_KillHostileHumans_01","Security Concerns","100","0","Defeat the Spacers in the <Alias=DungeonLocation>"
0x00063F4C,"FFNeonZ08","Mob Mentality","10","0","Ask Frankie about Headlock"
0x00063F4C,"FFNeonZ08","Mob Mentality","14","0","Bribe Frankie for information"
0x00063F4C,"FFNeonZ08","Mob Mentality","20","0","Deal with Headlock"
0x0006CD98,"MQ404","Foreknowledge","10","0","Pack Up the Artifacts"
0x0006CD98,"MQ404","Foreknowledge","20","0","Build the Armillary on Your Ship"
0x0006CD98,"MQ404","Foreknowledge","30","1","Build the Armillary at an Outpost"
0x0006CD98,"MQ404","Foreknowledge","40","0","Talk to the Hunter"
0x0006E0A1,"FFNeonZ07","Saburo's Solution","10","0","Distribute Flyers to Neon Merchants ( <Global=FFNeonZ07FlyersHandedOut> / 5)"
0x00070319,"MB_Survey01_OLD","Survey: Find a site in <Alias=TargetSystemLocation> for a <Alias=PrimaryRef>","10","0","Find a site for a <Alias=PrimaryRef>"
0x000759BE,"MB_Survey_OLD","Survey: Find a site in <Alias=TargetSystemLocation> for a <Alias=PrimaryRef>","10","0","Find a site for a <Alias=PrimaryRef>"
0x0007BDBF,"City_NA_Aquilus01","","100","0","Read ""Among the Grav Jumps"""
0x0007C704,"OE_BryanB_TerrormorphVSScientists","Terrormorph attacking scientists","150","0","Talk to the outpost's leader"
0x0007C704,"OE_BryanB_TerrormorphVSScientists","Terrormorph attacking scientists","400","0","Kill the alpha predator"
0x0007C704,"OE_BryanB_TerrormorphVSScientists","Terrormorph attacking scientists","450","0","(Optional) Kill the pack of predators"
0x00082D5A,"FFNeonZ06","Unjustified","0","0","Talk to Tevin Anastas"
0x00082D5A,"FFNeonZ06","Unjustified","13","0","Bribe Tevin for information"
0x00082D5A,"FFNeonZ06","Unjustified","30","0","Find Rusty"
0x000854E8,"MQ_TempleQuest_01","Power from Beyond","3","0","Talk to Vladimir to Locate Temples"
0x000854E8,"MQ_TempleQuest_01","Power from Beyond","5","0","Use the Eye to Locate Temples"
0x000854E8,"MQ_TempleQuest_01","Power from Beyond","7","0","Obtain a Ship with a 28LY Grav Jump Range"
0x000854E8,"MQ_TempleQuest_01","Power from Beyond","10","0","Acquire the Power on <Alias=PlanetWithTrait>"
0x00088A03,"SE_FAB02","Training Ship","10","0","Damage the ship"
0x00088A03,"SE_FAB02","Training Ship","20","0","Board the ship"
0x00089076,"FFNeonZ05","Relief Run","10","0","Speak with Abbie Edding"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","10","0","Investigate the incident at Embassy District"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","20","0","Speak to Officer Markkanen"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","30","0","Speak to the Witness"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","40","0","Speak to Functionary Gershon"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","45","0","Check the computer for evidence on the vandal"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","50","0","Speak to Officer Markkanen"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","60","0","Arrest Tahir Vala in the Well"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","70","0","Arrest Functionary Gershon at UC Security"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","80","0","Speak to Officer Markkanen"
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities","88","0","Gather additional evidence"
0x0008A8CA,"RQ_Settlement_PlaceObject_01","Vapor Analysis","75","0","Pick up the <Alias=GasSensor>"
0x0008A8CA,"RQ_Settlement_PlaceObject_01","Vapor Analysis","100","0","Place <Alias=GasSensor> (<Global=RQ_Settlement_PlaceObject_01_CurrentCount>/<Global=RQ_Settlement_PlaceObject_01_MaxCount>)"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","2","0","Wait for the Anansi to land"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","3","0","Read the slate and identify the smuggler's ship"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","20","0","Speak to the port workers"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","40","0","Obtain the ship records from Aegis"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","50","0","Report to Sergeant Yumi"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","60","0","Obtain the contraband"
0x0008E2D9,"FFNewAtlantis05","Search and Seizure","70","0","(Optional) Bargain with the Captain"
0x0009084E,"RQ_OE_Scan_02","Planetary Survey","500","0","Survey the <Alias=Trait> trait (<Global=RQ_OE_Scan02_Txt_Percentage>%)"
0x00091CF5,"FFNewAtlantis04","A Break at Dawn","10","0","Speak to Royce at the Dawn's Roost"
0x00091CF5,"FFNewAtlantis04","A Break at Dawn","20","0","Find Hugo Fournier at Athena Tower"
0x000980E8,"City_NA_Botany03_MiscPointer","[Misc Objective Pointer]","10","0","Check in on Kelton later"
0x00098B4E,"BE_Objective","[BE - Objective Quest]","20","0","Kill the crew"
0x00098B4E,"BE_Objective","[BE - Objective Quest]","30","0","Take over the ship"
0x0009BD47,"City_NewAtlantis_Z_TheKindnessOfStrangers","The Kindness of Strangers","10","0","Pick up the patient from the MedBay"
0x0009BD47,"City_NewAtlantis_Z_TheKindnessOfStrangers","The Kindness of Strangers","20","0","Stop by Kay's for a homecooked meal"
0x000A3100,"City_NA_Botany02_MiscPointer","[Misc Objective Pointer]","10","0","Check in on Kelton later"
0x000A316E,"FFNeonZ02","Hard Luck","5","0","(Optional) Read Clover's Diary"
0x000A316E,"FFNeonZ02","Hard Luck","10","0","Convince Saburo to take the loan"
0x000A316E,"FFNeonZ02","Hard Luck","20","0","(Optional) Find Clover's Diary"
0x000A316E,"FFNeonZ02","Hard Luck","30","0","(Optional) Tell Saburo about Clover's feelings"
0x000A47B8,"TraitStarterHome","Dream Home","100","0","Visit your Dream Home on Nesoi"
0x000A47B8,"TraitStarterHome","Dream Home","200","0","See Landry Hollifeld in New Atlantis about your mortgage"
0x000A47B8,"TraitStarterHome","Dream Home","400","0","Pay Landry Hollifeld 125,000 credits"
0x000A47F2,"FFNewAtlantis03","New Atlantis Intro","300","0","Retrieve Ricardo Bosch's slate"
0x000A935F,"FFNeonZ03","Bare Metal","10","0","Speak to Warlord"
0x000A935F,"FFNeonZ03","Bare Metal","20","1","Kill Warlord"
0x000A935F,"FFNeonZ03","Bare Metal","25","0","Retrieve the credits"
0x000B2148,"City_NewAtlantis_Z_AnInvitation","An Invitation","20","0","Check in with Tony Cowl"
0x000B2148,"City_NewAtlantis_Z_AnInvitation","An Invitation","30","0","Check in with Evie Martinez"
0x000B2148,"City_NewAtlantis_Z_AnInvitation","An Invitation","40","0","Check in with Johann Baptiste"
0x000B2A73,"FFNeonZ01","Superfan","10","0","Speak to Myka"
0x000B2A73,"FFNeonZ01","Superfan","20","0","Recover the music slate"
0x000B2A73,"FFNeonZ01","Superfan","30","0","(Optional) Convince Stratos to hand over the slate"
0x000B2A74,"FFNeonZ04","All for One","10","0","Speak to Dietrich Sieghart"
0x000B2A74,"FFNeonZ04","All for One","15","0","(Optional) Ask Rosa Newill about Dietrich Sieghart"
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja","10","0","Travel to Shoza II"
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja","20","0","Land on Shoza II"
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja","30","0","Reach the Location"
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja","40","0","Talk to Andreja"
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja","50","0","Find Andreja's Gift"
0x000BD77E,"Crucible01","Secret Lives","50","0","Talk to Wyatt Earp"
0x000BD77E,"Crucible01","Secret Lives","100","0","Meet Wyatt Earp at the Cave"
0x000BD77E,"Crucible01","Secret Lives","150","0","Talk to Wyatt Earp"
0x000C41A4,"RI08_PostQuest","[Misc Pointer for Mission Board]","100","0","Talk to Imogene"
0x000C55B0,"City_NewAtlantis_Z_GemJealousy","Gem Jealousy","10","0","Make the exchange with George Saint-George"
0x000C68A9,"City_NewAtlantis_Z_OliveBranch","Olive Branch","10","0","Plant the olive seed"
0x000C68A9,"City_NewAtlantis_Z_OliveBranch","Olive Branch","20","0","(Optional) Hand the seed over to the guard"
0x000C68A9,"City_NewAtlantis_Z_OliveBranch","Olive Branch","25","0","(Optional) Ask Nilesh for a diversion"
0x000D063C,"City_NewAtlantis_Z_BeautifulSecrets","Beautiful Secrets","100","0","Find Warner's lost data slate"
0x000D249B,"City_NewAtlantis_Z_TerrorBrew","Terror Brew","30","0","Hunt the Predator"
0x000D249B,"City_NewAtlantis_Z_TerrorBrew","Terror Brew","35","0","(Optional) Read Kieran Cooper's Slate"
0x000D249B,"City_NewAtlantis_Z_TerrorBrew","Terror Brew","40","0","Retrieve the coffee beans"
0x000D249B,"City_NewAtlantis_Z_TerrorBrew","Terror Brew","45","0","(Optional) Sell the beans to the competitor"
0x000D6927,"FFCydoniaZ05","My North Star","10","0","Take Sivan to Mars' Orbit"
0x000D6927,"FFCydoniaZ05","My North Star","50","0","Talk to Sivan"
0x000D6927,"FFCydoniaZ05","My North Star","60","0","Return to Cydonia"
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","50","0","Travel to the Den"
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","60","0","Place the boots in a crate"
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","70","0","(Optional) Sell the boots to the worker"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","100","0","Go to Akila City"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","150","0","Speak to Jacob Coe"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","300","0","Gather Cora Coe for the ceremony"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","400","0","Gather Lillian Hart for the ceremony"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","600","0","Proceed to the commitment ceremony"
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","700","0","Speak to Sam Coe within the Coe Estate"
0x000E87AA,"MB_BountySpace01Far00","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>","10","0","Go to any planet in the <Alias=TargetSystemLocation> system"
0x000F24FA,"City_AkilaLife04","Beer Run","25","0","Talk to Sarah Filburn"
0x000F24FA,"City_AkilaLife04","Beer Run","100","0","Sabotage the latest batch of Henry's beer"
0x000F24FA,"City_AkilaLife04","Beer Run","200","0","Wait one day for Henry Filburn's beer to brew"
0x000F24FA,"City_AkilaLife04","Beer Run","300","0","See reaction to Henry Filburn's latest beer"
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders","100","0","Talk to <Alias=Leader>"
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders","200","0","Prepare for the attack"
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders","300","0","Defend the Homesteaders"
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders","400","0","Survive"
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders","900","0","Talk to <Alias=Leader>"
0x00110C1F,"MB_Supply01Common01","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x00110C22,"MB_Supply02Uncommon01","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>","10","0","Establish a cargo link to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x00111F53,"City_NewAtlantis_z_TheArtCollector","The Art Dealer","10","0","Get the art from Zoe Kaminski"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","10","0","Speak to Theresa Mason "
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","20","0","Find the suspicious people outside the UC Surplus"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","25","0","Eavesdrop on the conversation"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","30","0","Report back to Theresa about the planned robbery"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","35","0","Report the planned robbery to Officer Endler"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","40","1","Confront the thieves"
0x00112864,"City_NewAtlantis_Z_SuspiciousActivities","Suspicious Activities","50","0","Kill the thieves"
0x00112ACE,"City_AkilaLife02","Last Will and Testament","25","0","See Mayor Cartwright about a job"
0x00112ACE,"City_AkilaLife02","Last Will and Testament","100","0","Ask Elias Cartwright about Frank Langston"
0x00112ACE,"City_AkilaLife02","Last Will and Testament","200","0","Get Sahar Hasanov's Will from Sahar's Farm on Akila"
0x00112ACE,"City_AkilaLife02","Last Will and Testament","300","0","(Optional) Talk to Frank Langston about Sahar Hasanov's Will"
0x0011378F,"City_NewAtlantis_Z_ReliableCare","Reliable Care","10","0","Speak to Nurse O'Shea at the Medbay"
0x0011378F,"City_NewAtlantis_Z_ReliableCare","Reliable Care","20","0","Visit Dr. Lebedev at Reliant Medical"
0x001145EE,"City_NewAtlantis_Z_SpreadingTheNews","Spreading the News","20","0","Deliver slate to George Saint-George"
0x001145EE,"City_NewAtlantis_Z_SpreadingTheNews","Spreading the News","30","0","Deliver slate to Royce Elgin"
0x001145EE,"City_NewAtlantis_Z_SpreadingTheNews","Spreading the News","40","0","Deliver slate to Catherine Alvarez"
0x0011463F,"City_AkilaLife01","The Great Laredo Caper","100","0","Talk to the girl"
0x0011463F,"City_AkilaLife01","The Great Laredo Caper","150","0","Apprehend the Laredo Arms thief at midnight"
0x0011463F,"City_AkilaLife01","The Great Laredo Caper","200","0","Confront the Thief Suspect"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","20","0","Speak to Theresa at Kay's House"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","30","0","Ask Theresa about Kay's House"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","40","0","Speak to Nurse O'Shea at the Medbay"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","50","0","Ask Nurse O'Shea about the Medbay"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","60","0","Speak to Henrik at Apex Electronics"
0x00115CC3,"City_NewAtlantis_Z_PrimarySources","Primary Sources","70","0","Ask Henrik about Apex Electronics"
0x00118925,"OE_MP_AcelesPatrol","Operation: Aceles Drop","0","0",""
0x00118925,"OE_MP_AcelesPatrol","Operation: Aceles Drop","250","0","Defend the Vanguard"
0x0011BB87,"RQ_Settlement_HarvestMiner_01","Mining Run","100","0","Mine the minerals at <Alias=MineralLocation> (<Global=RQ_Settlement_HarvestMiner_01_CurrentCount>/<Global=RQ_Settlement_HarvestMiner_01_MaxCount>)"
0x0011D452,"MS05Reward","","100","0","Collect your new ship"
0x0012F188,"RQ_Settlement_CollectColonist_01","Missing Ingredient","100","0","Kill and gather meat at <Alias=DungeonLocation>"
0x00137042,"RAD06_03","Drydock Blues: <Alias=QuestGiverLocation>","50","0","Speak to <Alias=QuestGiver>"
0x00137043,"RAD06_01","Drydock Blues: <Alias=QuestGiverLocation>","50","0","Speak to <Alias=QuestGiver>"
0x00137044,"RAD06_00","Drydock Blues: <Alias=QuestGiverLocation>","50","0","Speak to <Alias=QuestGiver>"
0x00137045,"RAD06_02","Drydock Blues: <Alias=QuestGiverLocation>","50","0","Speak to <Alias=QuestGiver>"
0x0014AFC0,"FCR01","One Riot, One Ranger","50","0","Talk to Diego Monroe"
0x0014AFC0,"FCR01","One Riot, One Ranger","100","0","Go to <Alias=TargetLocation> at <Alias=TargetPlanetLocation>"
0x0014AFC0,"FCR01","One Riot, One Ranger","150","0","Kill <Alias=BossRef>"
0x0014AFC0,"FCR01","One Riot, One Ranger","155","0","Kill Tawny Adams"
0x0014CF4A,"MB_Rescue01_FCR05","Rescue hostage at <Alias=TargetPlanetLocation>","10","0","Go to <Alias=TargetPlanetLocation> in the <Alias=TargetSystemLocation> system"
0x0014E95A,"MB_BountySpace03_FCR03","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>","10","0","Go to any planet in the <Alias=TargetSystemLocation> system"
0x0015D399,"MQ304b","Infinity's End","10","0","Kill or Warn Keeper Aquilus"
0x00161123,"MB_BountySpace02Far","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>","10","0","Go to any planet in the <Alias=TargetSystemLocation> system"
0x001611B3,"MB_Steal02Far_CFR03","Steal From <Alias=TargetLocation> on <Alias=TargetPlanetLocation>","10","0","Steal <Alias=PrimaryRef> from <Alias=TargetContainerLocation>"
0x001611BA,"MB_Piracy03Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","10","0","Travel anywhere in the <Alias=TargetSystemLocation> system"
0x001611BA,"MB_Piracy03Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","20","0","Travel to the <Alias=PrimaryRef> near <Alias=TargetPlanetOrbitLocation>"
0x001611BA,"MB_Piracy03Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","30","0","Seize the cargo of <Alias=CargoTargetRef> from the <Alias=PrimaryRef>"
0x001611BB,"MB_Piracy02Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","10","0","Travel anywhere in the <Alias=TargetSystemLocation> system"
0x001611BB,"MB_Piracy02Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","20","0","Travel to the <Alias=PrimaryRef> near <Alias=TargetPlanetOrbitLocation>"
0x001611BB,"MB_Piracy02Far_CFR01","Piracy in <Alias=TargetSystemLocation> system","30","0","Seize the cargo of <Alias=CargoTargetRef> from the <Alias=PrimaryRef>"
0x001699FB,"City_ER_Peace","Peacemaker","100","0","Speak to Nevan"
0x001699FB,"City_ER_Peace","Peacemaker","200","0","Speak to Justin Snead in Akila City"
0x001699FB,"City_ER_Peace","Peacemaker","300","0","Speak to the donor"
0x001699FB,"City_ER_Peace","Peacemaker","350","0","Take a seat"
0x0016B466,"City_ER_Exorcism","Exorcism","100","0","Confront the Trackers"
0x0016B466,"City_ER_Exorcism","Exorcism","110","0","(Optional) Ask the staff how to deal with the Trackers"
0x0016B466,"City_ER_Exorcism","Exorcism","290","0","Wait for the Trackers to return"
0x0016B466,"City_ER_Exorcism","Exorcism","300","0","Confront the Trackers"
0x0016B466,"City_ER_Exorcism","Exorcism","310","0","Approach the Trackers"
0x0016D4D1,"City_ER_Ghost","Ghost Hunt","100","0","Find the kidnapper"
0x0016D4D1,"City_ER_Ghost","Ghost Hunt","200","0","Search the kidnapper's quarters for clues"
0x0016D4D1,"City_ER_Ghost","Ghost Hunt","300","0","Return the slate to the retreat"
0x0017134F,"City_ER_Dead","Dead Stop","100","0","Speak to Greg D'Angelo"
0x0017134F,"City_ER_Dead","Dead Stop","200","0","Find Kilman"
0x0017134F,"City_ER_Dead","Dead Stop","300","0","Return to the Retreat"
0x0017134F,"City_ER_Dead","Dead Stop","400","0","Listen to conversation"
0x00172F8B,"MQ401f","One Small Step","10","0","Go to the Lodge"
0x00172F8B,"MQ401f","One Small Step","100","0","Talk to the Hunter"
0x00172F8B,"MQ401f","One Small Step","200","0","Defeat the Hunter"
0x00173104,"MQ401e","One Small Step","10","0","Go to the Lodge"
0x00173104,"MQ401e","One Small Step","100","0","Talk to Walter"
0x00173104,"MQ401e","One Small Step","200","0","Defeat Walter"
0x0017AA9A,"RIR07","The Power of Persuasion","100","0","Talk to <Alias.ShortName=QuestGiver>"
0x0017AA9A,"RIR07","The Power of Persuasion","150","0","Travel to <Alias=ChosenLocation> "
0x0017AA9A,"RIR07","The Power of Persuasion","200","0","Talk to the Executive"
0x0017B94D,"MQ401d","One Small Step","10","0","Go to the Lodge"
0x0017B94D,"MQ401d","One Small Step","100","0","Talk to Andreja"
0x0017B94D,"MQ401d","One Small Step","200","0","Defeat Andreja"
0x0017F7A5,"MQ401c","One Small Step","10","0","Go to the Lodge"
0x00188D25,"City_GG_Marines","UC Wants You!","100","0","Drop off the recruitment materials (<Global=UC_GG_Marines_DropoffsCompleted>/<Global=UC_GG_Marines_TotalDropoffs>)"
0x00188D25,"City_GG_Marines","UC Wants You!","110","0","(Optional) Convince recipients to put up the materials"
0x0018AE76,"MQ302b","Revelation","10","0","Go to Masada III"
0x0018AE76,"MQ302b","Revelation","20","0","Hail the <Alias=Adversary01Ship>"
0x0018AE76,"MQ302b","Revelation","30","0","Defeat the Starborn Ships"
0x0018AE76,"MQ302b","Revelation","40","0","Hail the <Alias=AllyShip>"
0x0018AE76,"MQ302b","Revelation","50","0","Land at the Buried Temple"
0x0018AE76,"MQ302b","Revelation","60","0","Find the Artifact"
0x0018AE76,"MQ302b","Revelation","70","0","Defeat the Starborn"
0x0018AE76,"MQ302b","Revelation","80","0","Defeat the Starborn"
0x0018AE76,"MQ302b","Revelation","81","0","Defeat the Ecliptic Soldiers"
0x0018AE76,"MQ302b","Revelation","90","0","Find a way to open the Door"
0x0018AE76,"MQ302b","Revelation","100","0","Enter the Anomaly"
0x0018AE76,"MQ302b","Revelation","110","0","Leave the Anomaly"
0x0018AE76,"MQ302b","Revelation","120","0","Defeat the Starborn"
0x0018AE76,"MQ302b","Revelation","125","0","(Optional) Disable the Defenses"
0x0018AE76,"MQ302b","Revelation","130","0","Find a way to open the Door"
0x0018AE76,"MQ302b","Revelation","135","0","Find the Artifact"
0x0018AE76,"MQ302b","Revelation","140","0","Enter the Anomaly"
0x0018AE76,"MQ302b","Revelation","145","0","Find a way out of the Anomaly"
0x0018AE76,"MQ302b","Revelation","150","0","Leave the Anomaly"
0x0018AE76,"MQ302b","Revelation","190","0","Leave the Anomaly"
0x0018AE76,"MQ302b","Revelation","200","0","Defeat the Starborn"
0x0018AE76,"MQ302b","Revelation","210","0","Defeat the Hunter"
0x0018AE76,"MQ302b","Revelation","220","0","Defeat the Emissary"
0x0018AE76,"MQ302b","Revelation","225","0","Defeat the Emissary and the Hunter"
0x0018AE76,"MQ302b","Revelation","230","0","Take the Hunter's Artifacts"
0x0018AE76,"MQ302b","Revelation","240","0","Take the Emissary's Artifacts"
0x0018AE76,"MQ302b","Revelation","250","0","Talk to the Emissary"
0x0018AE76,"MQ302b","Revelation","260","0","Talk to the Hunter"
0x0018B717,"RI08","Executive Level","100","0","Talk to Ularu"
0x0018B717,"RI08","Executive Level","200","0","Lobby Board Members  (<Global=RI08_BoardMemberCount>/<Global=RI08_BoardMemberTotal>)"
0x0018B717,"RI08","Executive Level","201","0","For Infinity LTD (Y:<Global=RI08_InfinityYayCount> N:<Global=RI08_InfinityNayCount>)"
0x0018B717,"RI08","Executive Level","202","0","For Internal Neuroamp (Y:<Global=RI08_NeuroampYayCount> N:<Global=RI08_NeuroampNayCount>)"
0x0018B717,"RI08","Executive Level","203","0","For Ularu as CEO  (Y:<Global=RI08_MasakoNayCount> N:<Global=RI08_MasakoYayCount>)"
0x0018B717,"RI08","Executive Level","900","0","Attend the Meeting"
0x0018B717,"RI08","Executive Level","925","0","Wait for Everyone to Arrive"
0x0018B717,"RI08","Executive Level","927","0","Take a Seat"
0x0018B717,"RI08","Executive Level","1000","0","Talk to Masako"
0x0018B718,"RI07","Sabotage","100","0","Meet Dalton in His Office"
