LvliFormID, LvliEditorID, Index, Level,  Count, ChanceNone, FormID, EditorID, Type
0x000047A9,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive",15,1,1,0,0x000304CC,"Drink_NonAlc_DrinkPouch_Generic_SparklingWater","ALCH"
0x000047A9,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive",16,1,1,0,0x00206767,"Drink_NonAlc_ChunksPack_Chunks_Cola","ALCH"
0x000047A9,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive",17,1,1,0,0x0019121F,"Drink_NonAlc_Boxed_Generic_Milk","ALCH"
0x000047A9,"LL_Drink_NonAlcoholic_Packaged_Small_NoExclusive",18,1,1,0,0x0029B053,"Drink_NonAlc_DrinkPack_Crafted_DistilledWater","ALCH"
0x000047D0,"LLC_Loot_Display_WeaponsCase_Rifles_Common_100YearOld",1,1,1,0,0x00001DE8,"LL_Display_Rifle_Or_Shotgun_Common_100YearOld_ChanceLegendary","LVLI"
0x000048D9,"LLC_Loot_Display_WeaponsCase_Rifles_Rare_100YearOld",1,1,1,0,0x00001DFD,"LL_Display_Rifle_Or_Shotgun_Rare_100YearOld_ChanceLegendary","LVLI"
0x000048FE,"LLC_Loot_ChemKit_100YearOld",1,1,1,0,0x000032FC,"LL_Loot_ChemKit_Chem_Same_100YearOld","LVLI"
0x00004A0A,"LLC_Loot_Misc_Medium_Legendary_100YearOld",1,1,1,0,0x00003366,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_100YearOld_ChanceNone","LVLI"
0x00004A0A,"LLC_Loot_Misc_Medium_Legendary_100YearOld",2,1,1,0,0x000D8512,"LL_Loot_Misc_Medium_100YearOld","LVLI"
0x00004A0A,"LLC_Loot_Misc_Medium_Legendary_100YearOld",3,1,1,0,0x000D8EDD,"LL_Loot_Misc_Medium_100YearOld_ChanceNone","LVLI"
0x00004AB3,"MQ207C_LL_Clothes_Scientist",1,1,1,0,0x0000E2FD,"MQ207C_LL_Clothes_Scientist_Clothes","LVLI"
0x00004AB3,"MQ207C_LL_Clothes_Scientist",2,1,1,0,0x0029AEAE,"Clothes_Hazmat_Suit_01","ARMO"
0x00004AB3,"MQ207C_LL_Clothes_Scientist",3,1,1,0,0x003A264E,"Clothes_ScienceLabTec_NoShield","ARMO"
0x00004E60,"LLC_Loot_Misc_Small_Legendary_100YearOld",1,1,1,0,0x00003366,"LL_Loot_Legendary_Human_GeneralContainers_Small_Ranged_Pistol_Common_100YearOld_ChanceNone","LVLI"
0x00004E60,"LLC_Loot_Misc_Small_Legendary_100YearOld",2,1,1,0,0x000D9840,"LL_Loot_Misc_Small_100YearOld","LVLI"
0x00004E60,"LLC_Loot_Misc_Small_Legendary_100YearOld",3,1,1,0,0x000D9F4C,"LL_Loot_Misc_Small_100YearOld_ChanceNone","LVLI"
0x00004E63,"LLC_Loot_Resource_Common_Legendary_100YearOld",1,1,1,0,0x00003362,"LL_Loot_Legendary_Human_GeneralContainers_Large_Common_100YearOld_ChanceNone","LVLI"
0x00004E63,"LLC_Loot_Resource_Common_Legendary_100YearOld",2,1,1,0,0x00163F89,"LL_Loot_Resource_Stacked_Both_Uncommon_Small","LVLI"
0x00004E63,"LLC_Loot_Resource_Common_Legendary_100YearOld",3,1,1,0,0x0014A189,"LL_Loot_Resource_Stacked_Both_Common_Large","LVLI"
0x00004E71,"LLC_Loot_Safe_Small_Common_100YearOld",1,1,1,0,0x00003E79,"LL_Loot_Legendary_Human_SafesAndDisplays_Ranged_Pistol_Common_100YearOld_ChanceNone","LVLI"
0x00004E71,"LLC_Loot_Safe_Small_Common_100YearOld",2,1,2,0,0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld","LVLI"
0x00004E71,"LLC_Loot_Safe_Small_Common_100YearOld",3,1,1,70,0x000042AB,"LL_Weapon_Ranged_Handgun_Safe_100YearOld","LVLI"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",1,1,1,0,0x001569C2,"EAW_Book_Dracula_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",2,1,1,0,0x0015DA1F,"EAW_Book_MobyDick_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",3,1,1,0,0x0013E863,"EAW_Book_OriginofSpecies_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",4,1,1,0,0x0013FE98,"EAW_Book_WarOfWorlds_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",5,1,1,0,0x0015DA21,"EAW_CD_Book_Copperfield_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",6,1,1,0,0x0018641B,"EAW_CD_Book_Expectations_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",7,1,1,0,0x0018641E,"EAW_CD_Book_OliverTwist_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",8,1,1,0,0x0015DA20,"EAW_CD_Book_TaleTwoCities_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",9,1,1,0,0x0018641D,"EAW_CD_Book_XmasCarol_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",10,1,1,0,0x0015DA1B,"EAW_Poem_Note_DoverBeach_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",11,1,1,0,0x0015DA18,"EAW_Poem_Note_LearndAstro_m","BOOK"
0x0000547B,"LL_Loot_Book_200YearOldIsolated",12,1,1,0,0x0011234F,"FAB_Book_TheCountOfMonteCristo_m","BOOK"
0x0000568E,"LLC_Loot_Misc_Large_Rare_Legendary_100YearOld",1,1,1,0,0x00003364,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_100YearOld_ChanceNone","LVLI"
0x0000568E,"LLC_Loot_Misc_Large_Rare_Legendary_100YearOld",2,1,2,0,0x001B9DF0,"LL_Loot_Misc_Large_Rare_100YearOld","LVLI"
0x0000568E,"LLC_Loot_Misc_Large_Rare_Legendary_100YearOld",3,1,1,0,0x001B9DF1,"LL_Loot_Misc_Large_Rare_100YearOld_ChanceNone","LVLI"
0x00005690,"LLE_Skill_Scavenging_Aid_Or_Chem_100YearOld",1,1,1,0,0x0025208B,"LLE_Skill_Scavenging_Aid","LVLI"
0x00005690,"LLE_Skill_Scavenging_Aid_Or_Chem_100YearOld",2,1,1,0,0x00005694,"LLE_Skill_Scavenging_Chems_100YearOld","LVLI"
0x00005692,"LLE_Skill_Scavenging_Ammo_100YearOld",1,1,1,0,0x0000569E,"LLS_Skill_Scavenging_Ammo_Rank_2_100YearOld","LVLI"
0x00005694,"LLE_Skill_Scavenging_Chems_100YearOld",1,1,1,0,0x000056A0,"LLS_Skill_Scavenging_Chems_Rank_3_100YearOld","LVLI"
0x00005698,"LLS_ChemKit_Chem_Combo_Leveled_Same_100YearOld",1,14,1,0,0x0003C5DA,"LLS_ChemKit_Chem_Combo_Paramour","LVLI"
0x00005698,"LLS_ChemKit_Chem_Combo_Leveled_Same_100YearOld",2,14,1,0,0x0003C5DC,"LLS_ChemKit_Chem_Combo_Neurajack","LVLI"
0x00005698,"LLS_ChemKit_Chem_Combo_Leveled_Same_100YearOld",3,24,1,0,0x0003C5D9,"LLS_ChemKit_Chem_Combo_RedTrench","LVLI"
0x00005698,"LLS_ChemKit_Chem_Combo_Leveled_Same_100YearOld",4,29,1,0,0x0003C5D8,"LLS_ChemKit_Chem_Combo_Panopticon","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",1,1,1,0,0x00252090,"LL_Loot_Credits_Container_Safe_Common","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",2,1,1,0,0x00252090,"LL_Loot_Credits_Container_Safe_Common","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",3,1,1,0,0x00252090,"LL_Loot_Credits_Container_Safe_Common","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",4,1,1,0,0x00252090,"LL_Loot_Credits_Container_Safe_Common","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",5,1,1,0,0x002733B7,"LL_Loot_Book","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",6,1,1,50,0x00226A29,"LL_Loot_Digipick_1-2_And_Credits","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",7,1,1,0,0x000048FE,"LLC_Loot_ChemKit_100YearOld","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",8,1,1,0,0x00278F78,"LLC_Loot_Medkit","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",9,1,1,0,0x00007E1D,"LL_Loot_Mfg_Small_Leveled","LVLI"
0x0000569C,"LLS_Loot_Safe_Small_Common_100YearOld",10,1,1,0,0x000042B8,"LLC_Loot_Ammo_100YearOld","LVLI"
0x0000569E,"LLS_Skill_Scavenging_Ammo_Rank_2_100YearOld",1,1,1,0,0x00001D9E,"LL_Ammo_100YearOld_Leveled_NoXPL","LVLI"
0x000056A0,"LLS_Skill_Scavenging_Chems_Rank_3_100YearOld",1,1,1,0,0x000032FC,"LL_Loot_ChemKit_Chem_Same_100YearOld","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",1,1,1,0,0x0000A154,"LL_Weapon_Eon","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",2,1,1,0,0x002D155C,"LL_Weapon_Rattler","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",3,1,1,0,0x002D1800,"LL_Weapon_Solstice","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",4,1,1,0,0x002E81EC,"LL_Weapon_Sidestar","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",5,3,1,0,0x002E81EC,"LL_Weapon_Sidestar","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",6,12,1,0,0x002D936F,"LL_Weapon_Novalight","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",7,12,1,0,0x0005B158,"LL_Weapon_M1919","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",8,14,1,0,0x002D1BE6,"LL_Weapon_Regulator","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",9,16,1,0,0x002D23AA,"LL_Weapon_UrbanEagle","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",10,16,1,0,0x002DEE75,"LL_Weapon_Razorback","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",11,17,1,0,0x000A616B,"LL_Weapon_XM2311","LVLI"
0x000056A1,"LLS_Weapon_Ranged_Handgun_100YearOld_ByNPCFaction",12,17,1,0,0x00024E28,"LL_Weapon_MagShot","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",1,1,1,0,0x0000A154,"LL_Weapon_Eon","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",2,1,1,0,0x002D155C,"LL_Weapon_Rattler","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",3,1,1,0,0x002D1800,"LL_Weapon_Solstice","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",4,3,1,0,0x002E81EC,"LL_Weapon_Sidestar","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",5,12,1,0,0x002D936F,"LL_Weapon_Novalight","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",6,12,1,0,0x0005B158,"LL_Weapon_M1919","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",7,14,1,0,0x002D1BE6,"LL_Weapon_Regulator","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",8,16,1,0,0x002D23AA,"LL_Weapon_UrbanEagle","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",9,16,1,0,0x002DEE75,"LL_Weapon_Razorback","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",10,17,1,0,0x000A616B,"LL_Weapon_XM2311","LVLI"
0x000056A4,"LLS_Weapon_Ranged_Handgun_100YearOld_Leveled",11,17,1,0,0x00024E28,"LL_Weapon_MagShot","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",1,1,1,0,0x002DFDAA,"LL_Weapon_Grendel_Auto","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",2,4,1,0,0x002DFD34,"LL_Weapon_Equinox_Auto","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",3,15,1,0,0x002E8695,"LL_Weapon_Tombstone","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",4,16,1,0,0x0008D020,"LL_Weapon_Beowulf_Auto","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",5,17,1,0,0x002E88E9,"LL_Weapon_Kodama","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",6,19,1,0,0x002DFD1E,"LL_Weapon_AA99_Auto","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",7,20,1,0,0x0003642C,"LL_Weapon_Bridger","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",8,30,1,0,0x000D0AC6,"LL_Weapon_Microgun","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",9,35,1,0,0x002EADB8,"LL_Weapon_MagStorm","LVLI"
0x000056A6,"LLS_Weapon_Ranged_Heavy_100YearOld_ByNPCFaction",10,40,1,0,0x0013E969,"LL_Weapon_Rocketlauncher","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",1,1,1,0,0x000042B2,"LL_Weapon_Ranged_Rifle_Auto_100YearOld","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",2,10,1,0,0x0013E95C,"LL_Weapon_ArcWelder","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",3,20,1,0,0x0003642C,"LL_Weapon_Bridger","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",4,20,1,0,0x0013E95F,"LL_Weapon_AutoRivet","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",5,30,1,0,0x000D0AC6,"LL_Weapon_Microgun","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",6,35,1,0,0x002EADB8,"LL_Weapon_MagStorm","LVLI"
0x000056A7,"LLS_Weapon_Ranged_Heavy_100YearOld_Leveled",7,40,1,0,0x0013E969,"LL_Weapon_Rocketlauncher","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",1,1,1,0,0x002DFDA9,"LL_Weapon_Grendel","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",2,4,1,0,0x002DFD32,"LL_Weapon_Equinox","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",3,8,1,0,0x002EDF2A,"LL_Weapon_Lawgiver","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",4,10,1,0,0x0003687F,"LL_Weapon_Drumbeat","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",5,12,1,0,0x002E84CD,"LL_Weapon_Orion","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",6,14,1,0,0x002E84E1,"LL_Weapon_Novablast","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",7,15,1,0,0x002E8695,"LL_Weapon_Tombstone","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",8,16,1,0,0x0008D01F,"LL_Weapon_Beowulf","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",9,17,1,0,0x002E88E9,"LL_Weapon_Kodama","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",10,19,1,0,0x002DFD1D,"LL_Weapon_AA99","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",11,22,1,0,0x002E88F2,"LL_Weapon_RussianAssaultRifle","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",12,24,1,0,0x0008CC9D,"LL_Weapon_MagPulse","LVLI"
0x000056A9,"LLS_Weapon_Ranged_Rifle_100YearOld_ByNPCFaction",13,28,1,0,0x000F15BE,"LL_Weapon_MagShear","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",1,1,1,0,0x002DFDA9,"LL_Weapon_Grendel","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",2,4,1,0,0x002DFD32,"LL_Weapon_Equinox","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",3,8,1,0,0x002EDF2A,"LL_Weapon_Lawgiver","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",4,10,1,0,0x0003687F,"LL_Weapon_Drumbeat","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",5,12,1,0,0x002E84CD,"LL_Weapon_Orion","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",6,14,1,0,0x002E84E1,"LL_Weapon_Novablast","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",7,15,1,0,0x002E8695,"LL_Weapon_Tombstone","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",8,16,1,0,0x0008D01F,"LL_Weapon_Beowulf","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",9,17,1,0,0x002E88E9,"LL_Weapon_Kodama","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",10,19,1,0,0x002DFD1D,"LL_Weapon_AA99","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",11,22,1,0,0x002E88F2,"LL_Weapon_RussianAssaultRifle","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",12,24,1,0,0x0008CC9D,"LL_Weapon_MagPulse","LVLI"
0x000056B2,"LLS_Weapon_Ranged_Rifle_100YearOld_Leveled",13,28,1,0,0x000F15BE,"LL_Weapon_MagShear","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",1,1,1,0,0x00051649,"LL_Weapon_Grendel_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",2,8,1,0,0x002EDF2D,"LL_Weapon_Lawgiver_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",3,10,1,0,0x00234FF8,"LL_Weapon_Drumbeat_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",4,10,1,0,0x0009E943,"LL_Weapon_RussianHuntingRifle","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",5,12,1,0,0x00235000,"LL_Weapon_Orion_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",6,16,1,0,0x00234FF6,"LL_Weapon_Beowulf_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",7,16,1,0,0x00234FFC,"LL_Weapon_Razorback_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",8,19,1,0,0x00234FF4,"LL_Weapon_AA99_Sniper","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",9,32,1,0,0x00036903,"LL_Weapon_HardTarget","LVLI"
0x000058E4,"LLS_Weapon_Ranged_Sniper_100YearOld_ByNPCFaction",10,40,1,0,0x0003690A,"LL_Weapon_MagSniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",1,1,1,0,0x00051649,"LL_Weapon_Grendel_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",2,8,1,0,0x002EDF2D,"LL_Weapon_Lawgiver_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",3,10,1,0,0x00234FF8,"LL_Weapon_Drumbeat_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",4,10,1,0,0x0009E943,"LL_Weapon_RussianHuntingRifle","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",5,12,1,0,0x00235000,"LL_Weapon_Orion_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",6,16,1,0,0x00234FF6,"LL_Weapon_Beowulf_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",7,16,1,0,0x00234FFC,"LL_Weapon_Razorback_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",8,19,1,0,0x00234FF4,"LL_Weapon_AA99_Sniper","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",9,32,1,0,0x00036903,"LL_Weapon_HardTarget","LVLI"
0x000058E6,"LLS_Weapon_Ranged_Sniper_100YearOld_Leveled",10,40,1,0,0x0003690A,"LL_Weapon_MagSniper","LVLI"
0x00005D5E,"Loot_LPI_Aid_and_Chem_100YearOld",1,1,1,0,0x000032B4,"LL_Loot_Aid_or_Chem_Leveled_100YearOld","LVLI"
0x00005DE3,"Loot_LPI_Ammo_100YearOld",1,1,1,0,0x000032FA,"LL_Loot_Ammo_100YearOld","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",1,1,1,0,0x0000E843,"LLW_Ammo_Eon","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",2,1,1,0,0x002B4AFF,"LLW_Ammo_Sidestar","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",3,2,1,0,0x0000E846,"LLW_Ammo_Rattler","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",4,5,1,0,0x0026D976,"LLW_Ammo_Solstice","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",5,6,1,0,0x0000E8E8,"LLW_Ammo_Regulator","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",6,7,1,0,0x002B4AFD,"LLW_Ammo_UrbanEagle","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",7,10,1,0,0x002B4B04,"LLW_Ammo_Novalight","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",8,11,1,0,0x002B4B00,"LLW_Ammo_Razorback","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",9,12,1,0,0x002B4B0A,"LLW_Ammo_MagShot","LVLI"
0x00005F63,"Loot_LPI_Ammo_Handguns_100YearOld",10,12,1,0,0x002B4B0E,"LLW_Ammo_M1919","LVLI"
0x00006038,"Loot_LPI_Ammo_IsLinkedTo_100YearOld",1,1,1,0,0x00001C93,"LL_Ammo_100YearOld_IsLinkedTo","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",1,1,1,0,0x0000E844,"LLW_Ammo_Grendel","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",2,4,1,0,0x0000E845,"LLW_Ammo_Lawgiver","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",3,5,1,0,0x002B4B20,"LLW_Ammo_Drumbeat","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",4,6,1,0,0x002B4B1E,"LLW_Ammo_Orion","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",5,7,1,0,0x0000E8E9,"LLW_Ammo_Tombstone","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",6,8,1,0,0x0000E841,"LLW_Ammo_Beowulf","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",7,8,1,0,0x002B4B1F,"LLW_Ammo_Kodama","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",8,9,1,0,0x002EF724,"LLW_Ammo_AA99","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",9,11,1,0,0x002B4B1B,"LLW_Ammo_RussianAssaultRifle","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",10,12,1,0,0x002B4B0C,"LLW_Ammo_MagPulse","LVLI"
0x00006071,"Loot_LPI_Ammo_Rifles_100YearOld",11,14,1,0,0x002B4B0B,"LLW_Ammo_MagShear","LVLI"
0x00006078,"Loot_LPI_Book_Common_100YearOld",1,1,1,0,0x000FACDC,"LL_Loot_Book_Common_100YearOld","LVLI"
0x00006081,"Loot_LPI_Weapon_Common_100YearOld",1,1,1,0,0x00003E9D,"LL_Loot_Weapon_100YearOld","LVLI"
0x00006083,"Loot_LPI_Weapon_Ranged_Heavy_Low_100YearOld",1,1,1,0,0x000042AD,"LL_Weapon_Ranged_Heavy_LowLevel_100YearOld","LVLI"
0x00006087,"Loot_LPI_Weapon_Ranged_Pistol_Low_100YearOld",1,1,1,0,0x00003EB0,"LL_Weapon_Ranged_Handgun_LowLvl_100YearOld","LVLI"
0x0000608C,"Loot_LPI_Weapon_Ranged_Rifle_Low_100YearOld",1,1,1,0,0x000042B3,"LL_Weapon_Ranged_Rifle_LowLvl_100YearOld","LVLI"
0x000060A4,"Loot_LPI_Weapon_Thrown_XPL_100YearOld",1,1,1,0,0x000042B7,"LL_Weapon_Thrown_XPL_General","LVLI"
0x000061FA,"LL_Clothes_Seokguh_Syndicate_Leader",1,1,1,0,0x0011F3AD,"Clothes_Neon_BusinessSuit_Seokguh_Syndicate_Leader_01","ARMO"
0x000061FA,"LL_Clothes_Seokguh_Syndicate_Leader",2,1,1,0,0x0011F3B0,"Clothes_Neon_BusinessSuit_Seokguh_Syndicate_Leader_02","ARMO"
0x000061FB,"LL_Clothes_Seokguh_Syndicate_Member",1,1,1,0,0x0011F3A7,"Clothes_Neon_BusinessSuit_Seokguh_Syndicate_Member_01","ARMO"
0x000061FB,"LL_Clothes_Seokguh_Syndicate_Member",2,1,1,0,0x0011F3A8,"Clothes_Neon_BusinessSuit_Seokguh_Syndicate_Member_02","ARMO"
0x000061FB,"LL_Clothes_Seokguh_Syndicate_Member",3,1,1,0,0x0011F3AC,"Clothes_Neon_BusinessSuit_Seokguh_Syndicate_Member_03","ARMO"
