FormID, EditorID, Title, Value, Weight, Model
0x000FE23C, "SE_KT13_CreatureCoccoon_Scientist_MartinMcGinn", "Dr. Martin McGinn's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001020EF, "TheRock_Slate_StroudMessage", "Recruitment and Retirement", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00102108, "TheRock_Slate_DiegoSlate", "Terminal Use: Mandatory", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045E9, "TreasureMap_Resource_SameSystem_ExoticAntimony", "Mineral Survey: Antimony", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FA, "TreasureMap_Resource_SameSystem_ExoticCaesium", "Mineral Survey: Caesium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FB, "TreasureMap_Resource_SameSystem_ExoticDysprosium", "Mineral Survey: Dysprosium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FC, "TreasureMap_Resource_SameSystem_ExoticEuropium", "Mineral Survey: Europium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FD, "TreasureMap_Resource_SameSystem_ExoticIonicLiquids", "Mineral Survey: Ionic Liquids", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FE, "TreasureMap_Resource_SameSystem_ExoticNeon", "Mineral Survey: Neon", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001045FF, "TreasureMap_Resource_SameSystem_ExoticPalladium", "Mineral Survey: Palladium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104600, "TreasureMap_Resource_SameSystem_ExoticPlutonium", "Mineral Survey: Plutonium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104601, "TreasureMap_Resource_SameSystem_ExoticXenon", "Mineral Survey: Xenon", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104603, "TreasureMap_Resource_SameSystem_ExoticYtterbium", "Mineral Survey: Ytterbium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104ACF, "TreasureMap_Surface", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00104AD0, "TreasureMap_SurfaceFar", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00104AD3, "TreasureMap_Resource_Local_ExoticAntimony", "Mineral Survey: Antimony", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD4, "TreasureMap_Resource_Local_ExoticCaesium", "Mineral Survey: Caesium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD5, "TreasureMap_Resource_Local_ExoticDysprosium", "Mineral Survey: Dysprosium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD6, "TreasureMap_Resource_Local_ExoticEuropium", "Mineral Survey: Europium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD7, "TreasureMap_Resource_Local_ExoticIonicLiquids", "Mineral Survey: Ionic Liquids", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD8, "TreasureMap_Resource_Local_ExoticNeon", "Mineral Survey: Neon", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104AD9, "TreasureMap_Resource_Local_ExoticPalladium", "Mineral Survey: Palladium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104ADA, "TreasureMap_Resource_Local_ExoticPlutonium", "Mineral Survey: Plutonium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104ADB, "TreasureMap_Resource_Local_ExoticXenon", "Mineral Survey: Xenon", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00104ADC, "TreasureMap_Resource_Local_ExoticYtterbium", "Mineral Survey: Ytterbium", "465", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010BCCA, "LC006_RecruitSlate", "Shaw Gang Welcome", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010BCCB, "LC006_BrokenSlate", "Broken Everything", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010BCCD, "LC006_BeerSlate", "Tag You Are It", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010BCCF, "LC006_ComplaintsSlate", "Homesteaders Complaints", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010CB4A, "MQ_AudioLog_VladHome05", "Vladimir Sall - Slate 5", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010CB4B, "MQ_AudioLog_VladHome04", "Vladimir Sall - Slate 4", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010CB4C, "MQ_AudioLog_VladHome03", "Vladimir Sall - Slate 3", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010CB4D, "MQ_AudioLog_VladHome02", "Vladimir Sall - Slate 2", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0010CB4E, "MQ_AudioLog_VladHome01", "Vladimir Sall - Slate 1", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0011234F, "FAB_Book_TheCountOfMonteCristo_m", "The Count of Monte Cristo", "605", "0.400000", "SetDressing\Books\BookMedium01.nif"
0x00112A5C, "AkilaLife02_SaharWill", "Sahar Hasanov's Will", "0", "0.000000", "setdressing/office/notepadsnotebooks\office_notepad01.nif"
0x00113715, "City_NewAtlantis_Z_ReliableCare_LebedevResearchNotes", "Dr. Lebedev's Research Notes", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00114584, "City_NA_Z_SpreadTheNewsDataSlate_Sanctum", "Tommy Bitlow - Inside Sanctum Universum!", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00114585, "City_NA_Z_SpreadTheNewsDataSlate_Reviews", "Tommy Bitlow Reviews Dawn's Roost!", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00114588, "City_NA_Z_SpreadTheNewsDataSlate", "Tommy Bitlow Tells All!", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0012812C, "CF07_LegacyLog_Slate001", "GBLR001: Adrift", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0012812D, "CF07_LegacyLog_Slate002", "GBLR002: The Plan", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0012812F, "CF07_LegacyLog_Slate003", "GBLR003: Damage Report", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128132, "CF07_LegacyLog_Slate004", "GBLR004: Aftermath", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128134, "CF07_LegacyLog_Slate005", "GBLR005: Euphoric Escape", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128135, "CF07_LegacyLog_Slate006", "GBLR006: Lost Soul", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128136, "CF07_LegacyLog_Slate007", "GBLR007: Running on Empty", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128137, "CF07_LegacyLog_Slate008", "GBLR008: Poker Game", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00128138, "CF07_LegacyLog_Slate009", "GBLR009: Aguilar's Farewell", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0012993A, "OE_Civilians_Story_Miners_01_StashContainerNote", "As Promised", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle02.nif"
0x0012A6BD, "SE_KT12_CorrosiveGasFleetAttack_SelmaKimes", "Selma Kimes' Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00138CCD, "Book_SanctumUniversum03b", "A Greater End, Vol 3", "100", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x00138CCE, "Book_SanctumUniversum03a", "A Greater End, Vol 1", "100", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x00138CCF, "Book_SanctumUniversum02b", "Sanctum Universum, Vol 2", "100", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x00138CD0, "Book_SanctumUniversum02c", "Sanctum Universum, Vol 3", "100", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x00138CD1, "Book_SanctumUniversum02a", "Sanctum Universum, Vol 1", "100", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x00138CD2, "Book_SanctumUniversum01", "Among the Grav Jumps", "86", "0.800000", "SetDressing\Books\BookLarge01.nif"
0x0013A179, "RL012_MarieTikhov_Journal03", "Marie Tikhov - Journal 3", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0013A17A, "RL012_MarieTikhov_Journal02", "Marie Tikhov - Journal 2", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0013A17B, "RL012_MarieTikhov_Journal01", "Marie Tikhov - Journal 1", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0013E06B, "Rad01_Book", "LIST Recruiter Guide", "55", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x0013E06D, "Rad01_Pamphlet", "Top of the LIST", "35", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x0013E863, "EAW_Book_OriginofSpecies_m", "The Origin of Species", "620", "0.500000", "SetDressing\Lodge\BookDarwin01.nif"
0x0013FE97, "EAW_Book_CarrieOfCosmos_m", "Carrie of the Cosmos", "105", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FE98, "EAW_Book_WarOfWorlds_m", "War of the Worlds", "93", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FE99, "EAW_Book_HistoryOfPyrates_m", "History of the Pyrates", "101", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FE9D, "EAW_Book_NeonGangs_m", "Neon Gang Culture", "93", "0.400000", "SetDressing\Books\BookMedium02.nif"
0x0013FE9E, "EAW_Note_OfficeNote2_1", "Jill's Birthday", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePad_PaperSingle02.nif"
0x0013FE9F, "EAW_Note_OfficeNote1_1", "Thin Ice, Raneesh...", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_NotePadLrg01.nif"
0x0013FEA0, "EAW_Note_SuicideNote2_1", "They're Coming!", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0013FEA1, "EAW_Note_SuicideNote1_1", "All Emptiness", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0013FEA2, "EAW_Note_LoveNote2_1", "Message to Lana", "0", "0.800000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0013FEA3, "EAW_Note_LoveNote1_1", "Roses are Red", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0013FEA4, "EAW_Book_BadJokes3_m", "Bad People, Bad Jokes 3", "78", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FEA5, "EAW_Book_BadJokes2_m", "Bad People, Bad Jokes 2", "82", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FEA6, "EAW_Book_BadJokes1_m", "Bad People, Bad Jokes 1", "78", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0013FEA7, "EAW_Book_ShipRepair_m", "Ship Repair Fundamentals", "93", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x00141106, "MS01_MoussaConcern", "Doctor Moussa's Concern", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001434F7, "MS04_LeonSlate4", "Leon Voclain - Final Recording", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0014D4B1, "MQ301_AudioLog_Moon06", "Moon Base - Slate 6", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0014D4B2, "MQ301_AudioLog_Moon05", "Moon Base - Slate 5", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0014D4B3, "MQ301_AudioLog_Moon04", "Moon Base - Slate 4", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001569C0, "EAW_Book_LastDays_m", "Omega: The Last Days", "105", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001569C1, "EAW_Book_SpaceAndTime_m", "Tales of Space and Time", "105", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001569C2, "EAW_Book_Dracula_m", "Dracula", "565", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0015A889, "CF07_ConductionDataDecrypted", "Conduction Grid Schematics", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0015DA17, "EAW_Book_TheComet_m", "The Comet", "93", "0.400000", "SetDressing\Books\BookSmall02.nif"
0x0015DA18, "EAW_Poem_Note_LearndAstro_m", "The Learn'd Astronomer", "86", "0.800000", "SetDressing\Books\BookSmall02.nif"
0x0015DA19, "EAW_Poem_Note_RhapsodyNight_m", "Rhapsody On Windy Night", "82", "0.800000", "SetDressing\Books\BookSmall02.nif"
0x0015DA1A, "EAW_Poem_Note_LightStars_m", "The Light of Stars", "82", "0.800000", "SetDressing\Books\BookSmall01.nif"
0x0015DA1B, "EAW_Poem_Note_DoverBeach_m", "Dover Beach", "82", "0.800000", "SetDressing\Books\BookMedium02.nif"
0x0015DA1C, "EAW_Book_SwordDamocles_m", "Sword of Damocles", "90", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0015DA1D, "EAW_Book_MalcolmJournal_1", "Sir Livingstone's Journal", "93", "0.300000", "SetDressing\Books\BookMedium02.nif"
0x0015DA1E, "EAW_Book_AjaDiary_1", "Aja Mamasa's Diary", "0", "0.300000", "SetDressing\Books\BookSmall02.nif"
0x0015DA1F, "EAW_Book_MobyDick_m", "Moby Dick", "590", "0.500000", "SetDressing\Books\BookMedium01.nif"
0x0015DA20, "EAW_CD_Book_TaleTwoCities_m", "A Tale of Two Cities", "90", "0.500000", "SetDressing\Books\BookLarge02.nif"
0x0015DA21, "EAW_CD_Book_Copperfield_m", "David Copperfield", "101", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x0015DA22, "EAW_Slate_BalewaLog_1", "UC Captain's Log: Balewa", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0015DA23, "EAW_Slate_ReportConstellation_1", "Report on Constellation", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0015DA24, "EAW_Note_ChunksTonight_1", "Chunks tonight?", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0015DA25, "EAW_Note_PeterGoodbye_1", "Peter's Goodbye", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0015DA26, "EAW_Note_NotACult_1", "Gabby's Plea", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0015DA27, "EAW_Note_BadRepairs_1", "Grease-Stained Note", "0", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0015DA28, "EAW_Book_ClarkLewis_1", "Report - The Clark Lewis", "86", "0.400000", "SetDressing\Books\BookMedium02.nif"
0x0015DA29, "EAW_Book_Xeno_m", "History of Xenobiology", "105", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x00165BF3, "NH_SouvenirSlate", "New Homestead: Live History", "102", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00168568, "City_NA_Botany03_Slate", "Kelton's Audio File", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0016D467, "ER_Ghost_TrackerSlate", "Corrupted Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00172F90, "MQ401F_ArtifactLocations", "Artifact Locations Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001730CF, "MQ401E_ArtifactLocations", "Artifact Locations Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017C11E, "BQ01_Book_Judgment", "Judgment: Ervin Madani", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017C11F, "BQ01_Book_EmploymentContract", "Contract: Ervin Madani", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017DA48, "BQ01_ErvinPlant_Slate", "Notes on Ervin's Plant", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017E6CC, "LC092_DataSlate_Ryo01", "Vector's log - Sonny", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017E6CD, "LC092_DataSlate_Sonny01", "Party Supplies", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017E6CE, "LC092_DataSlate_Sonny03", "RE: Sonny's big mouth", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017E6CF, "LC092_DataSlate_Sonny02", "The bar's all yours", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017E6D0, "LC092_DataSlate_Sonny04", "Memo - Missing key", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0017F7A6, "MQ401D_ArtifactLocations", "Artifact Locations Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00181B0E, "RL048_DataSlate_OurLastResort", "Our Last Resort", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00181B0F, "RL048_DataSlate_Interloper", "Interloper", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00181B10, "RL048_DataSlate_Alex", "Alex", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00181B11, "RL048_DataSlate_Toldyou", "Told You", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00181B12, "RL048_ToiletPaperBook_Large", "The Prince", "5", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001829E7, "_BookHardback_Large01_DONOTUSE", "Book", "0", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x00183A78, "LC175_RE939_AudioLogSlate01", "Starstation RE-939 Security Log", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00183B52, "LC175_RE939_Recording01", "Starstation RE-939 Resident Transcription", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001863C5, "EAW_CD_Book_Pickwick_m", "The Pickwick Papers", "86", "0.500000", "SetDressing\Books\BookLarge02.nif"
0x001863C6, "EAW_CD_Book_Nickleby_m", "Nicholas Nickleby", "90", "0.300000", "SetDressing\Books\BookSmall02.nif"
0x001863C7, "EAW_CD_Book_HardTimes_m", "Hard Times", "93", "0.400000", "SetDressing\Books\BookMedium01.nif"
0x001863C8, "EAW_CD_Book_BleakHouse_m", "Bleak House", "101", "0.500000", "SetDressing\Books\BookLarge02.nif"
0x00186405, "MS04_LeonSlate3", "Leon Voclain - Lair Arrival", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0018640F, "MS04_LivveysNotes", "Lair Slate: Livvey's Notes", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0018641B, "EAW_CD_Book_Expectations_m", "Great Expectations", "90", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x0018641C, "EAW_Book_OrchidMerchant_m", "The Orchid Merchant", "101", "0.400000", "SetDressing\Books\BookSmall01.nif"
0x0018641D, "EAW_CD_Book_XmasCarol_m", "A Christmas Carol", "101", "0.500000", "SetDressing\Books\BookMedium02.nif"
0x0018641E, "EAW_CD_Book_OliverTwist_m", "Oliver Twist", "105", "0.400000", "SetDressing\Books\BookMedium01.nif"
0x0018641F, "EAW_Book_GravityParadigm_m", "The Gravity Paradigm", "105", "0.500000", "SetDressing\Books\BookLarge02.nif"
0x00186435, "EAW_Slate_BanksSpeech_1", "Sebastian Banks' Speech", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x00186436, "EAW_Book_ChunksHandbook_m", "Chunks Employee Handbook", "86", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x00188B10, "SQ_TreasureMap_Created_Surface02", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00188B11, "SQ_TreasureMap_Created_Surface03", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00188B12, "SQ_TreasureMap_Created_Surface04", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x00188B13, "SQ_TreasureMap_Created_Surface05", "Directions to stash location", "370", "0.000000", "SetDressing\Office\NotepadsNotebooks\Office_PaperNote01.nif"
0x0018BBCC, "UC_GG_Mark_MedicalData", "PRIVATE: Reliant Medical", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0018E0B2, "UC_GG_CourierRoute", "Courier Route", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001921A5, "MS01_TargetPractice", "No More Target Practice", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001921A6, "MS01_X09Report", "X-09 Report", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001921A7, "MS01_ReiforcementRequest", "Draft of Reinforcement Request", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001941E5, "MQ206B_Writing05", "Pilgrim's Writing 5", "0", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x001941E6, "MQ206B_Writing04", "Pilgrim's Writing 4", "0", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x001941E7, "MQ206B_Writing03", "Pilgrim's Writing 3", "0", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x001941E8, "MQ206B_Writing02", "Pilgrim's Writing 2", "0", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x001941E9, "MQ206B_Writing01", "Pilgrim's Writing 1", "0", "0.300000", "SetDressing\Books\BookSmall01.nif"
0x00195396, "LC024_FinalMessage_Slate01", "Message to Staff: Shutting Down", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001953A2, "LC024_DoubleShifts_Slate01", "Message to Staff: Double Shifts", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x0019A5A9, "FFConstantR02_Slate", "Message from a Relative", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001A2676, "EAW_Book_FruitCellar_m", "The Fruit Cellar", "86", "0.500000", "SetDressing\Books\BookLarge01.nif"
0x001A2677, "EAW_Book_ShadowsAttic_m", "Shadows in the Attic", "93", "0.500000", "SetDressing\Books\BookMedium02.nif"
0x001A4252, "LC028_LivingInMinesNote", "This Life of Mine", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001A7208, "FC08_Slate", "Details of the Arrangement", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001A9508, "RI06_EclipticOrders", "Contract Orders", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001AB28A, "LC178_Slate01", "Father's Journal", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001AB28B, "LC178_Slate02", "Mother's Journal", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001AB28E, "LC178_Slate03", "Note", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001AFF6A, "DR002_DataSlate_ScavNote", "Colin Flaggerty's Last Words", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001B5E6A, "SE_GenericDerelict_Corrosive03", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001B615C, "FFKeyZ01_ClayLetter", "Unsent Letter", "0", "0.000000", "items/dataslate\dataslate01.nif"
0x001C24C8, "RL083Slate02", "Code Review", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001C25CF, "RL083Slate01", "Lockdown Protocol", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001C42CE, "FFParadisoZ03_Recipe", "Tranquilitea Secret Recipe", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001C761F, "FFParadisoZ01_Claim", "Recall Claim: Air Purifier AP219", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001CCFA8, "MS04_SpacerSlate02", "Lair Slate: Leon's Corpse", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001CCFA9, "MS04_SpacerSlate01", "Lair Slate: The Gold Mine", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001CCFB0, "MS04_LeonSlate2", "Leon Voclain - Mantis Revealed", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001CCFB1, "MS04_LeonSlate1", "Leon Voclain - Sic Semper Tyrannis", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001CCFB7, "MS04_IntroSlate", "Secret Outpost!", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D5AFE, "RL067_ScientistNotes01", "Scientist's Note", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D5B00, "RL067_ScientistNotes02", "How did they find us?", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D7E5D, "FC06_MayaDataslate", "Encrypted Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D7E64, "FC06_Dataslate", "Urgent - Read Immediately", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D9DF3, "DR032_DataSlate_Log03", "Dr. Ito's Log -  Entry 2", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D9DF5, "DR032_DataSlate_Log02", "Chris Ricci - Personal Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001D9DF7, "DR032_DataSlate_Log01", "Dr. Ito's Log -  Entry 1", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DE64C, "SE_GenericDerelict_Corrosive02", "Crew Member's Slate", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA4, "CFKeyZ02_Evidence_Ayton", "Gennady Ayton (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA5, "CFKeyZ01_Evidence_Maddie", "Message For Bog (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA6, "CFSD01_Evidence_MSC_Voss", "Voss's Parts (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA7, "CFSD01_Evidence_MSC_Durand", "Request A17 (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA8, "CFSD01_Evidence_MSC_Kreet", "Kreet Offer (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDA9, "CFSD01_Evidence_MSC_Chiroptera", "Chiroptera (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAA, "CFSD01_Evidence_MSC_HopeTown", "HopeTown Raid (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAB, "CFSD01_Evidence_MSC_Chunks", "Chunks Heist (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAC, "CFSD01_Evidence_MSC_Jaso", "Mira's Demise (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAD, "CF06_Evidence_EstelleVincent", "The Big Score (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAE, "CF06_Evidence_AyumiKomiko", "Ayumi's Offer (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDAF, "CF05_Evidence_ComSpike", "Eubanks & Woods (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDB0, "CF05_Evidence_HuanDaiyu", "Huan's Talk (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDB1, "CF04_Evidence_Rokov", "Request Denied (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
0x001DEDB2, "CF03_Evidence_LockRiots", "Warden's Log (Evidence)", "0", "0.000000", "Items\DataSlate\DataSlate01.nif"
