FormID,EditorID,Name,ANAM,Density,Temperature,Model,Fnam, Fnam1, Mass, Radius, Gravity, Fnam5, Dnam1, Dnam2, Enam1, Enam2, Aphelion, Eccentricity, Enam6, MeanOrbit, Enam7, Enam8, Enam9, Enam10, Enam11, Enam12, Gravity, StarId, StarName, Primary, PlanetId, Hnam1,Class,Gliese,Life,MagField,Mass,Type,System,Special, Perihelion, StarDistance, Density, Heat, HydroPct, Hnam6, Hnam7, PeriAngle, Hnam8, StartAngle, Year, Asteroids, Hnam10, Seed, Hnam11
0x0005DED8,"EnlilII-aPlanetData","Enlil II-a","Enlil II-a","3.130000","29.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_Planetoid_03.nif","0","20232000.000000","4.930000e+21","722.000000","0.060000","215","","0","227629.858900","227616.995400","230049.791900","0.010600","0.088806","227655.000000","0.209400","0","0","0","1","0","0.320000","78498","Enlil","2","10","0","G8","Wo 9541A","","","4.93E+21","Barren","","","225260.208100","25.258900","3.130000","8.000000","12.000000","0","0","105.000000","-2","176.000000","0.000000","0","0","2456246071d","0"
0x0005DED9,"EnlilIIIPlanetData","Enlil III","Enlil III","4.200000","-32.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1477393","1575107000.000000","1.560000e+24","4455.000000","0.530000","215","","0","232826636.174058","232099885.782402","251208299.100000","0.078950","0.036303","234080000.000000","0.418879","1066115817","0","0","1","0","0.500000","78498","Enlil","0","3","0","G8","Wo 9541A","","Average","1.56E+24","Rock","","","216951700.900000","25.258900","4.200000","-2.000000","19.000000","1058474557","1068792545","275.000000","-2","90.000000","761.000000","2","0","1740110056d","0"
0x0005DEDA,"EnlilIVPlanetData","Enlil IV","Enlil IV","5.100000","-76.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1477392","4999699000.000000","1.340000e+25","8555.000000","1.240000","215","","0","360975086.627797","359620687.353861","392215675.500000","0.086545","0.048171","363280000.000000","0.104720","1058900441","0","0","1","0","0.610000","78498","Enlil","0","4","0","G8","Wo 9541A","","Average","1.34E+25","Rock","","","334344324.500000","25.258900","5.100000","-12.000000","65.000000","1058474557","1068792545","176.000000","-2","58.000000","1472.000000","0","0","2397400776d","0"
0x0005DEDB,"EnlilIV-aPlanetData","Enlil IV-a","Enlil IV-a","2.050000","-75.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477395","35396000.000000","5.800000e+22","1890.000000","0.110000","215","","0","313523.656900","312984.567200","331901.473100","0.058600","0.077074","314488.000000","0.418900","0","0","0","1","0","0.390000","78498","Enlil","4","11","0","G8","Wo 9541A","","","5.80E+22","Barren","","","297074.526900","25.258900","2.050000","-12.000000","34.000000","0","0","105.000000","-2","304.000000","0.000000","0","0","3075938256d","0"
0x0005DEDC,"EnlilVPlanetData","Enlil V","Enlil V","6.720000","-141.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1477394","3950959000.000000","1.130000e+24","3420.000000","0.650000","215","","0","650985242.177648","647570577.826020","717574522.600000","0.102290","0.004538","656640000.000000","0.418879","1061997773","0","0","1","0","0.460000","78498","Enlil","0","5","0","G8","Wo 9541A","","Strong","1.13E+24","Rock","","","595705477.400000","25.258900","6.720000","-35.000000","14.000000","1058474557","1068792545","270.000000","-2","63.000000","3578.000000","0","0","1989011582d","0"
0x0005DEDE,"EnlilVIPlanetData","Enlil VI","Enlil VI","1.580000","-214.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif","0","165665078000.000000","1.080000e+27","54603.000000","2.460000","215","","0","2765007652.128167","2762605929.526955","2880228286.000000","0.041671","0.074700","2769440000.000000","0.069813","1067030938","0","0","1","0","1.250000","78498","Enlil","0","6","0","G8","Wo 9541A","","Powerful","1.08E+27","Gas G.","","","2658651714.000000","25.258900","1.580000","-205.000000","22.000000","1058474557","1068792545","259.000000","-2","268.000000","30997.000000","3","0","683108521d","0"
0x0005DEDF,"EnlilVI-dPlanetData","Enlil VI-d","Enlil VI-d","1.100000","-214.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477422","23599000.000000","5.380000e+21","1053.000000","0.030000","215","","0","1993156.610436","1992710.431292","2035327.818000","0.021158","0.008429","1994012.000000","0.209440","1068807645","0","0","1","0","0.350000","78498","Enlil","6","12","0","G8","Wo 9541A","","","5.38E+21","Ice","","","1952696.182000","25.258900","1.100000","-205.000000","19.000000","0","0","222.000000","-2","57.000000","0.000000","0","0","3425483249d","0"
0x0005DEE0,"EnlilVI-cPlanetData","Enlil VI-c","Enlil VI-c","1.690000","-214.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477419","27300000.000000","3.230000e+22","1658.000000","0.080000","215","","0","1277674.933200","1259381.824000","1493106.259000","0.168600","0.056927","1304839.000000","0.192000","0","0","0","1","0","0.380000","78498","Enlil","6","13","0","G8","Wo 9541A","","","3.23E+22","Ice","","","1116571.741000","25.258900","1.690000","-205.000000","56.000000","0","0","6.000000","-2","183.000000","0.000000","0","0","1529508443d","0"
0x0005DEE1,"EnlilVI-aPlanetData","Enlil VI-a","Enlil VI-a","2.890000","-214.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477397","30753000.000000","6.050000e+23","3684.000000","0.300000","215","","0","538960.040500","537137.187600","583249.620800","0.082200","0.068640","542086.000000","0.034900","0","0","0","1","0","0.470000","78498","Enlil","6","14","0","G8","Wo 9541A","","","6.05E+23","Ice","","","500922.379200","25.258900","2.890000","-205.000000","87.000000","0","0","74.000000","-2","303.000000","0.000000","0","0","2539800332d","0"
0x0005DEE2,"EnlilVI-bPlanetData","Enlil VI-b","Enlil VI-b","4.070000","22.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477418","82632000.000000","2.060000e+24","4944.000000","0.570000","215","","0","962815.429900","959144.525600","1046811.448000","0.087200","0.750403","969055.000000","0.209400","0","0","0","1","0","0.510000","78498","Enlil","6","15","0","G8","Wo 9541A","Yes","","2.06E+24","Rock","","","891298.551800","25.258900","4.070000","6.000000","23.000000","0","0","92.000000","-2","121.000000","0.000000","0","0","2451089729d","0"
0x0005DEE3,"EnlilVIIPlanetData","Enlil VII","Enlil VII","1.690000","-220.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif","3739723","80471798000.000000","5.820000e+25","20188.000000","0.970000","215","","0","3557860155.020678","3550744642.604813","3782763169.000000","0.063213","0.120602","3570480000.000000","0.383972","1068149419","0","0","1","0","0.840000","78498","Enlil","0","7","0","G8","Wo 9541A","","Weak","5.82E+25","Ice G.","","","3358196831.000000","25.258900","1.690000","-269.000000","54.000000","1058474557","1068792545","200.000000","-2","38.000000","45375.000000","5","0","3136733123d","0"
0x0005DEE4,"EnlilVII-aPlanetData","Enlil VII-a","Enlil VII-a","3.670000","-220.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477407","75450000.000000","1.070000e+24","4117.000000","0.430000","215","","0","412316.346900","412284.703000","417424.534100","0.012400","0.039328","412378.000000","0.314200","0","0","0","1","0","0.490000","78498","Enlil","7","16","0","G8","Wo 9541A","","","1.07E+24","Barren","","","407331.465900","25.258900","3.670000","-269.000000","10.000000","0","0","93.000000","-2","142.000000","0.000000","0","0","1374960106d","0"
0x0005DEE7,"TernionIPlanetData","Ternion I","Ternion I","3.400000","498.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358894","400658000.000000","8.640000e+24","8466.000000","0.820000","215","","0","33425058.804643","33417258.330625","34147140.350000","0.021603","0.042237","33440000.000000","0.314159","0","0","0","1","0","0.610000","119060","Alpha Ternion","0","1","0","G8","Wo 9540C","","None","8.64E+24","Barren","","","32732859.650000","24.330900","3.400000","15.000000","44.000000","1058810102","1069128090","359.000000","-2","195.000000","41.000000","0","0","702183377d","0"
0x0005DEE8,"TernionIIPlanetData","Ternion II","Ternion II","5.840000","338.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358908","1438765000.000000","1.830000e+25","9082.000000","1.510000","215","","0","93631809.879763","93273886.645333","101810923.000000","0.087354","0.075573","94240000.000000","0.226893","1073741824","0","0","1","0","0.630000","119060","Alpha Ternion","0","2","0","G8","Wo 9540C","Extremophile","Very Strong","1.83E+25","Rock","","","86669076.960000","24.330900","5.840000","10.000000","77.000000","1058810102","1069128090","246.000000","-2","129.000000","194.000000","1","0","1325101550d","0"
0x0005DEE9,"TernionIIIPlanetData","Ternion III","Ternion III","6.170000","5.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358893","2317452000.000000","1.410000e+25","8167.000000","1.440000","215","","0","164533448.423817","163854744.866075","179462555.400000","0.090736","0.026354","165680000.000000","0.034907","1075419546","0","0","1","0","0.600000","119060","Alpha Ternion","0","3","0","G8","Wo 9540C","Yes","Very Strong","1.41E+25","Rock","","","151897444.600000","24.330900","6.170000","4.000000","38.000000","1058810102","1069128090","196.000000","-2","148.000000","453.000000","0","0","1523251354d","0"
0x0005DEEA,"TernionIII-aPlanetData","Ternion III-a","Ternion III-a","2.450000","10.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358907","77330000.000000","9.530000e+23","4529.000000","0.320000","215","","0","273805.132830","273793.959552","276278.688400","0.009034","0.105286","273827.000000","0.174533","0","0","0","1","0","0.500000","119060","Alpha Ternion","3","11","0","G8","Wo 9540C","","","9.53E+23","Barren","","","271375.311600","24.330900","2.450000","4.000000","21.000000","0","0","238.000000","-2","238.000000","0.000000","0","0","2628372840d","0"
0x0005DEEB,"TernionIVPlanetData","Ternion IV","Ternion IV","4.120000","-63.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358885","4063790000.000000","8.760000e+24","7977.000000","0.940000","215","","0","337430408.764555","337425630.094582","339226213.400000","0.005322","0.018326","337440000.000000","0.488692","1076538027","0","0","1","0","0.600000","119060","Alpha Ternion","0","4","0","G8","Wo 9540C","","Very Strong","8.76E+24","Rock","","","335653786.600000","24.330900","4.120000","-9.000000","15.000000","1058810102","1069128090","86.000000","-2","223.000000","1318.000000","0","0","1457318923d","0"
0x0005DEEC,"TernionVPlanetData","Ternion V","Ternion V","6.750000","-97.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358891","6281709000.000000","1.370000e+25","7859.000000","1.510000","215","","0","450172749.423567","448538863.659942","488492354.200000","0.085122","0.023562","452960000.000000","0.226893","1077936128","0","0","1","0","0.600000","119060","Alpha Ternion","0","5","0","G8","Wo 9540C","","Very Strong","1.37E+25","Rock","","","417427645.800000","24.330900","6.750000","-18.000000","66.000000","1058810102","1069128090","92.000000","-2","221.000000","2050.000000","1","0","3328485519d","0"
0x0005DEED,"TernionV-aPlanetData","Ternion V-a","Ternion V-a","3.280000","-101.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358904","17008000.000000","8.830000e+23","4006.000000","0.370000","215","","0","61206.272781","61158.384545","63626.980870","0.039550","0.024750","61295.000000","0.401426","0","0","0","1","0","0.480000","119060","Alpha Ternion","5","12","0","G8","Wo 9540C","","","8.83E+23","Rock","","","58963.019130","24.330900","3.280000","-18.000000","10.000000","0","0","138.000000","-2","184.000000","0.000000","0","0","2737094680d","0"
0x0005DEEE,"TernionV-bPlanetData","Ternion V-b","Ternion V-b","3.320000","-97.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_Planetoid_04.nif","0","18615000.000000","9.030000e+21","866.000000","0.080000","215","","0","308636.766886","308356.035898","321797.655900","0.042642","0.081785","309154.000000","0.017453","0","0","0","1","0","0.330000","119060","Alpha Ternion","5","13","0","G8","Wo 9540C","","","9.03E+21","Barren","","","296510.344100","24.330900","3.320000","-18.000000","52.000000","0","0","220.000000","-2","357.000000","0.000000","0","0","2912414576d","0"
0x0005DEEF,"TernionVIPlanetData","Ternion VI","Ternion VI","3.020000","-146.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358926","6071763000.000000","3.140000e+24","6282.000000","0.540000","215","","0","709747685.547213","709700465.802570","717934625.100000","0.011535","0.090408","709840000.000000","0.418879","1059458518","0","0","1","0","0.550000","119060","Alpha Ternion","0","6","0","G8","Wo 9540C","","Very Weak","3.14E+24","Rock","","","701745374.900000","24.330900","3.020000","-38.000000","87.000000","1058810102","1069128090","153.000000","-2","84.000000","4022.000000","3","0","2847871346d","0"
0x0005DEF0,"TernionVI-aPlanetData","Ternion VI-a","Ternion VI-a","3.210000","-145.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358903","113410000.000000","1.720000e+23","2340.000000","0.210000","215","","0","430723.364818","430651.504097","438590.957800","0.018266","0.058701","430862.000000","0.104720","0","0","0","1","0","0.420000","119060","Alpha Ternion","6","14","0","G8","Wo 9540C","","","1.72E+23","Barren","","","423133.042200","24.330900","3.210000","-38.000000","13.000000","0","0","194.000000","-2","159.000000","0.000000","0","0","1048105957d","0"
0x0005DEF1,"TernionVIIPlanetData","Ternion VII","Ternion VII","5.990000","-155.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358921","4482916000.000000","9.700000e+23","3381.000000","0.580000","215","","0","776543211.980377","773769838.861972","842114520.800000","0.084440","0.121475","781280000.000000","0.157080","1063489081","0","0","1","0","0.460000","119060","Alpha Ternion","0","7","0","G8","Wo 9540C","","Strong","9.70E+23","Rock","","","720445479.200000","24.330900","5.990000","-44.000000","47.000000","1058810102","1069128090","249.000000","-2","176.000000","4644.000000","0","0","3972593257d","0"
0x0005DEF2,"TernionVIIIPlanetData","Ternion VIII","Ternion VIII","2.850000","-180.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358922","5599812000.000000","5.670000e+23","3621.000000","0.290000","215","","0","1159448000.299300","1156671795.488370","1239635424.000000","0.069160","0.023038","1164320000.000000","0.488692","1059172136","0","0","1","0","0.470000","119060","Alpha Ternion","0","8","0","G8","Wo 9540C","","None","5.67E+23","Ice","","","1089004576.000000","24.330900","2.850000","-74.000000","81.000000","1058810102","1069128090","70.000000","-2","288.000000","8449.000000","0","0","3334179591d","0"
0x0005DEF3,"TernionIXPlanetData","Ternion IX","Ternion IX","1.970000","-221.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif","3739860","154403874000.000000","3.510000e+26","34896.000000","1.960000","215","","0","3749993749.280577","3743265146.021693","3974535875.000000","0.059878","0.014137","3762000000.000000","0.052360","1068149419","0","0","1","0","1.040000","119060","Alpha Ternion","0","9","0","G8","Wo 9540C","","Weak","3.51E+26","Ice G.","","","3549464125.000000","24.330900","1.970000","-277.000000","29.000000","1058810102","1069128090","220.000000","-2","104.000000","49075.000000","6","0","1277822076d","0"
0x0005DEF4,"TernionIX-dPlanetData","Ternion IX-d","Ternion IX-d","2.980000","-221.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358928","66095000.000000","4.170000e+23","3220.000000","0.270000","215","","0","901172.455348","898933.259238","964660.956000","0.070451","0.405028","905093.000000","0.279253","0","0","0","1","0","0.450000","119060","Alpha Ternion","9","15","0","G8","Wo 9540C","","","4.17E+23","Ice","","","845525.044000","24.330900","2.980000","-277.000000","90.000000","0","0","120.000000","-2","252.000000","0.000000","0","0","342019170d","0"
0x0005DEF5,"TernionIX-aPlanetData","Ternion IX-a","Ternion IX-a","1.720000","-221.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358892","3861000.000000","5.710000e+22","1994.000000","0.100000","215","","0","102234.263890","101802.057617","111624.992200","0.091855","0.003711","102963.000000","0.104720","0","0","0","1","0","0.400000","119060","Alpha Ternion","9","16","0","G8","Wo 9540C","","","5.71E+22","Ice","","","94301.007850","24.330900","1.720000","-277.000000","77.000000","0","0","299.000000","-2","14.000000","0.000000","0","0","12831683d","0"
0x0005DEF6,"TernionIX-bPlanetData","Ternion IX-b","Ternion IX-b","3.120000","-221.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358906","20981000.000000","1.660000e+23","2331.000000","0.210000","215","","0","388474.117060","388334.020208","398906.201000","0.026854","0.044862","388740.000000","0.157080","0","0","0","1","0","0.420000","119060","Alpha Ternion","9","17","0","G8","Wo 9540C","","","1.66E+23","Ice","","","378573.799000","24.330900","3.120000","-277.000000","13.000000","0","0","6.000000","-2","253.000000","0.000000","0","0","4232994225d","0"
0x0005DEF7,"TernionIX-cPlanetData","Ternion IX-c","Ternion IX-c","2.700000","-221.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358905","42157000.000000","5.730000e+23","3700.000000","0.280000","215","","0","516585.726659","516167.168887","537376.752400","0.040247","0.192128","517360.000000","0.296706","0","0","0","1","0","0.470000","119060","Alpha Ternion","9","18","0","G8","Wo 9540C","","","5.73E+23","Ice","","","497343.247600","24.330900","2.700000","-277.000000","65.000000","0","0","280.000000","-2","79.000000","0.000000","0","0","2469921811d","0"
0x0005DEFA,"ProximaTernionIPlanetData","Proxima Ternion I","Proxima Ternion I","1.600000","622.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif","3739827","4364988000.000000","6.640000e+27","99711.000000","4.540000","215","","0","45523878.150777","45482551.936416","47463195.360000","0.042600","0.099658","45600000.000000","0.523599","0","0","0","1","0","1.610000","119059","Proxima Ternion","0","1","0","F6","Wo 9540B","","Powerful","6.64E+27","Hot Gas G.","","","43736804.640000","24.330900","1.600000","16.000000","12.000000","1070638039","1081207685","264.000000","-2","324.000000","53.000000","3","0","801396667d","0"
0x0005DEFB,"ProximaTernionI-cPlanetData","Proxima Ternion I-c","Proxima Ternion I-c","1.860000","635.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358910","59986000.000000","3.800000e+23","3654.000000","0.190000","215","","0","2253015.202400","2237121.748200","2520155.215000","0.118600","0.211813","2278619.000000","0.104700","1059760799","0","0","1","0","0.470000","119059","Proxima Ternion","1","7","0","F6","Wo 9540B","","","3.80E+23","Barren","","","2037082.785000","24.330900","1.860000","16.000000","14.000000","0","0","329.000000","-2","175.000000","0.000000","0","0","1290068369d","0"
0x0005DEFC,"ProximaTernionI-aPlanetData","Proxima Ternion I-a","Proxima Ternion I-a","1.090000","617.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358896","8374000.000000","4.280000e+21","979.000000","0.030000","215","","0","1398819.184392","1397635.047828","1456363.808000","0.041138","0.630937","1401006.000000","0.069813","0","0","0","1","0","0.340000","119059","Proxima Ternion","1","8","0","F6","Wo 9540B","","","4.28E+21","Barren","","","1345648.192000","24.330900","1.090000","16.000000","73.000000","0","0","49.000000","-2","344.000000","0.000000","0","0","2308615699d","0"
0x0005DEFD,"ProximaTernionI-bPlanetData","Proxima Ternion I-b","Proxima Ternion I-b","3.040000","620.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358911","65286000.000000","1.320000e+24","4694.000000","0.410000","215","","0","1613418.676610","1613271.581777","1635204.669000","0.013503","0.046849","1613705.000000","0.209440","0","0","0","1","0","0.510000","119059","Proxima Ternion","1","9","0","F6","Wo 9540B","","","1.32E+24","Rock","","","1592205.331000","24.330900","3.040000","16.000000","58.000000","0","0","258.000000","-2","141.000000","0.000000","0","0","510113590d","0"
0x0005DEFE,"ProximaTernionIIPlanetData","Proxima Ternion II","Proxima Ternion II","3.400000","119.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358895","2103027000.000000","8.640000e+24","8466.000000","0.820000","215","","0","201114369.613054","200509660.341852","216698521.000000","0.077489","0.020944","202160000.000000","0.314159","1065717938","0","0","1","0","0.610000","119059","Proxima Ternion","0","2","0","F6","Wo 9540B","","Weak","8.64E+24","Rock","","","187621479.000000","24.330900","3.400000","11.000000","24.000000","1070638039","1081207685","144.000000","-2","74.000000","499.000000","0","0","3384005189d","0"
0x0005DEFF,"ProximaTernionIIIPlanetData","Proxima Ternion III","Proxima Ternion III","5.840000","-12.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358909","6675506000.000000","1.830000e+25","9082.000000","1.510000","215","","0","496490314.753122","496196498.583036","513568588.600000","0.034398","0.049218","497040000.000000","0.226893","1073741824","0","0","1","0","0.630000","119059","Proxima Ternion","0","3","0","F6","Wo 9540B","Yes","Very Strong","1.83E+25","Rock","","","480511411.400000","24.330900","5.840000","2.000000","23.000000","1070638039","1081207685","30.000000","-2","140.000000","1924.000000","1","0","3367526818d","0"
0x0005DF00,"ProximaTernionIVPlanetData","Proxima Ternion IV","Proxima Ternion IV","6.170000","-56.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358882","9339755000.000000","1.410000e+25","8167.000000","1.440000","215","","0","758384451.016082","756599707.925637","810383080.900000","0.068565","0.106116","761520000.000000","0.034907","1075419546","0","0","1","0","0.600000","119059","Proxima Ternion","0","4","0","F6","Wo 9540B","Yes","Very Strong","1.41E+25","Rock","","Volcanic oases","712656919.100000","24.330900","6.170000","-6.000000","0.000000","1070638039","1081207685","275.000000","-2","294.000000","3649.000000","0","0","2554782753d","0"
0x0005DF01,"ProximaTernionIV-aPlanetData","Proxima Ternion IV-a","Proxima Ternion IV-a","3.160000","-51.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358886","20108000.000000","1.570000e+23","2280.000000","0.210000","215","","0","130098.721376","129656.998474","140810.399600","0.082335","0.097581","130856.000000","0.017453","0","0","0","1","0","0.410000","119059","Proxima Ternion","4","6","0","F6","Wo 9540B","","","1.57E+23","Barren","","","120901.600400","24.330900","3.160000","-6.000000","87.000000","0","0","82.000000","-2","161.000000","0.000000","0","0","3828458277d","0"
0x0005DF04,"BetaTernionIPlanetData","Beta Ternion I","Beta Ternion I","5.820000","39.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358874","3435786000.000000","1.310000e+25","8139.000000","1.350000","215","","0","285611932.571093","285534394.114915","292266690.600000","0.023300","0.000175","285760000.000000","0.279253","1071345079","0","0","1","0","1.000000","119225","Beta Ternion","0","25","0","F6","Wo 9540A","Yes","Very Strong","1.31E+25","Rock","","","279253309.400000","24.330900","5.820000","9.000000","53.000000","1071728558","1082277233","180.000000","-2","141.000000","838.000000","0","0","2457250591d","0"
0x0005DF05,"BetaTernionI-aPlanetData","Beta Ternion I-a","Beta Ternion I-a","2.650000","40.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_Planetoid_05.nif","0","3236000.000000","3.220000e+21","662.000000","0.050000","215","","0","74579.340120","74438.461599","79161.196460","0.061436","0.016290","74830.000000","0.069813","0","0","0","1","0","1.000000","119225","Beta Ternion","25","26","0","F6","Wo 9540A","","","3.22E+21","Barren","","","70498.803540","24.330900","2.650000","9.000000","40.000000","0","0","278.000000","-2","133.000000","0.000000","0","0","1360806882d","0"
0x0005DF06,"BetaTernionIIPlanetData","Beta Ternion II","Beta Ternion II","6.810000","17.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358871","4426550000.000000","9.340000e+24","6892.000000","1.340000","215","","0","411858607.671458","411827065.224358","416955769.800000","0.012376","0.025307","411920000.000000","0.209440","1067030938","0","0","1","0","1.000000","119225","Beta Ternion","0","27","0","F6","Wo 9540A","Yes","Very Strong","9.34E+24","Rock","","","406884230.200000","24.330900","6.810000","6.000000","21.000000","1071728558","1082277233","253.000000","-2","327.000000","1451.000000","0","0","1031736994d","0"
0x0005DF07,"BetaTernionIIIPlanetData","Beta Ternion III","Beta Ternion III","5.160000","-16.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1358870","8221552000.000000","1.630000e+25","9106.000000","1.340000","215","","0","635344203.764491","635336188.678755","638535537.700000","0.005023","0.063006","635360000.000000","0.104720","1073741824","0","0","1","0","1.000000","119225","Beta Ternion","0","28","0","F6","Wo 9540A","Extremophile","Very Strong","1.63E+25","Rock","","","632184462.300000","24.330900","5.160000","0.000000","48.000000","1071728558","1082277233","137.000000","-2","139.000000","2781.000000","0","0","4116875690d","0"
0x0005DF08,"BetaTernionIII-aPlanetData","Beta Ternion III-a","Beta Ternion III-a","2.980000","-17.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1358875","92610000.000000","8.930000e+23","4151.000000","0.350000","215","","0","351990.227313","351368.243590","372906.190600","0.059422","0.148307","353101.000000","0.261799","0","0","0","1","0","1.000000","119225","Beta Ternion","28","29","0","F6","Wo 9540A","","","8.93E+23","Rock","","","333295.809400","24.330900","2.980000","0.000000","13.000000","0","0","154.000000","-2","322.000000","0.000000","0","0","2994476912d","0"
0x0005DF0B,"HeinleinIPlanetData","Heinlein I","Heinlein I","3.040000","538.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477926","748486000.000000","3.650000e+24","6595.000000","0.570000","215","","0","101839913.492251","101839894.915834","101901424.800000","0.000604","0.135961","101840000.000000","0.523599","1065717938","0","0","1","0","0.560000","71731","Heinlein","0","1","0","F2","Wo 9491","","Weak","3.65E+24","Barren","","","101778575.200000","18.271500","3.040000","15.000000","76.000000","1073657938","1083304837","120.000000","-2","56.000000","161.000000","1","0","472725946d","0"
0x0005DF0C,"HeinleinIIPlanetData","Heinlein II","Heinlein II","5.850000","303.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif","1477947","1163780000.000000","2.860000e+24","4888.000000","0.810000","215","","0","171757540.033970","171756276.990932","172416230.200000","0.003835","0.016057","171760000.000000","0.436332","1058396809","0","0","1","0","0.510000","71731","Heinlein","0","2","0","F2","Wo 9491","","Average","2.86E+24","Rock","","","171103769.800000","18.271500","5.850000","13.000000","10.000000","1073657938","1083304837","242.000000","-2","233.000000","353.000000","2","0","1888779846d","0"
0x0005DF0D,"HeinleinII-bPlanetData","Heinlein II-b","Heinlein II-b","2.390000","368.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477948","25329000.000000","5.080000e+22","1718.000000","0.120000","215","","0","140082.568900","139941.683800","146363.591100","0.044800","0.029386","140341.000000","0.087300","0","0","0","1","0","0.390000","71731","Heinlein","2","9","0","F2","Wo 9491","","","5.08E+22","Barren","","","134318.408900","18.271500","2.390000","13.000000","21.000000","0","0","228.000000","-2","194.000000","0.000000","0","0","3879344750d","0"
0x0005DF0E,"HeinleinII-aPlanetData","Heinlein II-a","Heinlein II-a","3.130000","335.000000","Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif","1477913","37000000.000000","2.300000e+23","2600.000000","0.230000","215","","0","123712.284700","123549.715200","130052.415600","0.051200","0.028405","124007.000000","0.436300","0","0","0","1","0","0.430000","71731","Heinlein","2","10","0","F2","Wo 9491","","","2.30E+23","Barren","","","117961.584400","18.271500","3.130000","13.000000","23.000000","0","0","213.000000","-2","176.000000","0.000000","0","0","2405320387d","0"
