FormID, EditorID, Name, Description, Weight, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Model
0x001EDDE4, "Food_Pack_Oishii_Soba_Mini", "Soba Minibite", "Oishii brand soba noodles. Snack-sized.", "0.300000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Soba\Soba_MiniPack.nif"
0x001EDDE5, "Food_Pack_Oishii_Soba_Individual", "Soba", "Oishii brand soba noodles. Single serving size.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Soba\Soba_Individual.nif"
0x001EDDE6, "Food_Pack_Oishii_Soba_Combo", "Soba Multipack", "Oishii brand soba noodles. Packaged in bulk.", "1.500000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Soba\Soba_ComboPack.nif"
0x001EDF0F, "Food_Pack_Oishii_Udon_Individual", "Udon", "Oishii brand udon noodles. Single serving size.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Udon\Udon_Individual.nif"
0x001EDF10, "Food_Pack_Oishii_Udon_Mini", "Udon Minibite", "Oishii brand udon noodles. Snack-sized.", "0.300000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Udon\Udon_MiniPack.nif"
0x001EDF11, "Food_Pack_Oishii_Udon_Combo", "Udon Multipack", "Oishii brand udon noodles. Packaged in bulk.", "1.500000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Udon\Udon_ComboPack.nif"
0x001EE440, "Food_Pack_Oishii_Ramen_Combo", "Ramen Multipack", "Oishii brand ramen noodles. Packaged in bulk.", "1.500000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Ramen\Ramen_ComboPack.nif"
0x001EE441, "Food_Pack_Oishii_Ramen_Individual", "Ramen", "Oishii brand ramen noodles. Single serving size.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Ramen\Ramen_Individual.nif"
0x001EE442, "Food_Pack_Oishii_Ramen_Mini", "Ramen Minibite", "Oishii brand ramen noodles. Snack-sized.", "0.300000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Ramen\Ramen_MiniPack.nif"
0x001EE5C4, "Food_Pack_Oishii_MisoSoup_Mini", "Miso Soup Minislurp", "Oishii brand miso soup. Snack-sized.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Miso_Soup\Miso_Soup_MiniPack.nif"
0x001EE5C5, "Food_Pack_Oishii_MisoSoup_Individual", "Miso Soup", "Oishii brand miso soup. Single serving size.", "0.500000", "105", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Miso_Soup\Miso_Soup_Individual.nif"
0x001EE5C7, "Food_Pack_Oishii_MisoSoup_Combo", "Miso Soup Multipack", "Oishii brand miso soup. Packaged in bulk.", "1.500000", "155", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Miso_Soup\Miso_Soup_ComboPack.nif"
0x001F36F2, "NOCLUTTER_Food_ExclMenuItem_Whetstone_TheRack", "The Rack", "A smoked slab of ribs, served with mashed potatoes and vegetables.", "0.500000", "885", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\TheRack\Food_RS_The_Rack.nif"
0x001F3E84, "Chem_Craft_Magz_O2Shot", "O2 Shot", "An injection of hyperoxygenated serum that greatly improves circulatory function.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\Crafted_InHailer_02_Shot.nif"
0x001F3E85, "Chem_Craft_Magz_AddiJack", "AddiJack", "A synthesis of addiction treatment Addichrone and cognitive enhancer NeuraJack.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_addijack.nif"
0x001F3E86, "Chem_Craft_Magz_RedAMP", "RedAMP", "A fusion of the chems Red Trench and Amp, improving close combat and general athletics.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_red_amp_01.nif"
0x001F3E87, "Chem_Craft_Magz_BattleUp", "BattleUp", "A popular cocktail of the chems Infantry Alpha and BattleStim, improving pain tolerance and aiming precision.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_battle_up_01.nif"
0x001FC9C1, "Food_BostaurusLaboratories_Cheese", "Cheese", "Bostaurus Laboratories' finest cheese. Extra sharp.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\fooddrink_singleitems/all_packaged_consumables\PackagedFood_Cheese01.nif"
0x001FF69A, "Drink_Alc_Can_Erdebrau_Pilsner", "Erdebrau Pils Can", "Erdebrau's pilsner beer, brewed with imitation wheat cultures and simulated hops.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Erdebrau_Beers\Erdebrau Pilsner01.nif"
0x001FF69C, "Drink_Alc_Can_Erdebrau_Dark", "Erdebrau Dark Can", "Erdebrau's dark lager, brewed with imitation wheat cultures and roasted malt.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Erdebrau_Beers\Erdebrau_Dark01.nif"
0x001FF69E, "Drink_Alc_Can_Erdebrau_Lager", "Erdebrau Lager Can", "Erdebrau's lager, brewed with imitation wheat cultures and simulated hops.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Erdebrau_Beers\Erdebrau_Lager01.nif"
0x001FF6A0, "Drink_Alc_Can_Erdebrau_Light", "Erdebrau Light Can", "Erdebrau's light beer, brewed with imitation wheat cultures and simulated hops. Half the calories of Erdebrau Ale.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Erdebrau_Beers\Erdebrau_Light01.nif"
0x0020675D, "Drink_Alc_ChunksSingle_Chunks_Wine", "Chunks Wine", "A red wine-flavored Chunks food cube. ", "0.200000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Wine_Single.nif"
0x0020675E, "Drink_Alc_ChunksPack_Chunks_Wine", "Chunks Wine - Packaged", "A red wine-flavored Chunks food cube. Packaged for freshness.", "0.200000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Wine_Pack.nif"
0x0020675F, "Food_ChunksSingle_Chunks_PumpkinPie", "Chunks Pie", "A pumpkin pie-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_PumpkinPie_Single.nif"
0x00206760, "Food_ChunksPack_Chunks_PumpkinPie", "Chunks Pie - Packaged", "A pumpkin pie-flavored Chunks food cube. Sealed for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_PumpkinPie_Pack.nif"
0x00206761, "Food_ChunksSingle_Chunks_Potato", "Chunks Potato", "A potato-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Potato_Single.nif"
0x00206762, "Food_ChunksPack_Chunks_Potato", "Chunks Potato - Packaged", "A potato-flavored Chunks food cube. Sealed for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Potato_Pack.nif"
0x00206763, "Food_ChunksSingle_Chunks_Beef", "Chunks Beef", "A beef-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_MongoliBeef_Single.nif"
0x00206764, "Food_ChunksSingle_Chunks_GrillChicken", "Chunks Chicken", "A grilled chicken-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_GrillChicken_Single.nif"
0x00206765, "Food_ChunksSingle_Chunks_Egg", "Chunks Egg", "An egg-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Egg_Single.nif"
0x00206767, "Drink_NonAlc_ChunksPack_Chunks_Cola", "Chunks Cola - Packaged", "A cola-flavored Chunks food cube. Packaged for freshness.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Cola_Pack.nif"
0x00206768, "Food_ChunksPack_Chunks_Chocolate", "Chunks Choco - Packaged", "A chocolate-flavored Chunks food cube. Sealed for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Cocolate_Pack.nif"
0x00206769, "Food_ChunksSingle_Chunks_Chocolate", "Chunks Choco", "A chocolate-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Chocolate_Single.nif"
0x0020676A, "Food_ChunksPack_Chunks_Chicken", "Chunks Chick - Packaged", "A chicken-flavored Chunks food cube. Packaged for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Chicken_Pack.nif"
0x0020676B, "Food_ChunksSingle_Chunks_CheeseSteak", "Chunks Cheesesteak", "A cheesesteak-flavored Chunks food cube. Contains neither real steak, nor real cheese.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_CheeseSteak_Single.nif"
0x0020676C, "Food_ChunksPack_Chunks_CheeseSteak", "Chunks Cheesesteak - Packaged", "A cheesesteak-flavored Chunks food cube. Packaged for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_CheeseSteak_Pack.nif"
0x0020676D, "Food_ChunksSingle_Chunks_CheeseCake", "Chunks Cake", "A cake-flavored Chunks food cube. Is it actual cake? Does it really matter?", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_CheeseCake_Single.nif"
0x0020676E, "Food_ChunksPack_Chunks_CheeseCake", "Chunks Cake - Packaged", "A cake-flavored Chunks food cube. Packaged for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_CHeeseCake_Pack.nif"
0x0020676F, "Food_ChunksPack_Chunks_Beef", "Chunks Beef - Packaged", "A beef-flavored Chunks food cube. Packaged for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Beef_Pack.nif"
0x00206770, "Food_ChunksSingle_Chunks_Apple", "Chunks Apple", "An apple-flavored Chunks food cube.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Apple_Single.nif"
0x00206771, "Food_ChunksPack_Chunks_Apple", "Chunks Apple - Packaged", "An apple-flavored Chunks food cube. Packaged for freshness.", "0.200000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\FoodChunk\Chunk_Food_Apple_Pack.nif"
0x00224D61, "NOCLUTTER_ResearchUI_Aid_Affl_Multi_RepairingImmobilizer", "Repairing Immobilizer", "Combines bandages and an immobilizer to treat afflictions.", "0.100000", "400", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Immobilizer_Blue_01.nif"
0x002383E9, "Food_Craft_Latkes", "Latkes", "Fritters made from a batter of potatoes, eggs, onions and either flour or matzo meal.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Latkes.nif"
0x00240220, "Food_Served_Generic_MealTray", "Meal Tray", "A convenient food delivery system. Includes condiments and silverware.", "0.300000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_TrayOpen01.nif"
0x00243FA5, "NOCLUTTER_City_NA_Viewport01_Drink_Alc_ExclMenuItem_Viewport_Supernova", "Supernova", "A liqueur slush floated over a sour punch of exotic alien fruits.", "0.300000", "525", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\Viewport_SuperNova.nif"
0x00249C0D, "NOCLUTTER_Drink_Alc_ExclMenuItem_BrokenSpear_Beertini", "Beertini", "A mixture of beer and vodka. Definitely an acquired taste.", "0.300000", "265", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_JacksBeertini.nif"
0x00249C0E, "NOCLUTTER_Drink_Alc_ExclMenuItem_Jakes_JakesStout", "Jake's Stout", "Strong, stout beer featured at Jake's in New Atlantis.", "0.300000", "350", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_JakesStout.nif"
0x00249C0F, "NOCLUTTER_Drink_Alc_ExclMenuItem_Viewport_DepartureTime", "Departure Time", "A single shot of alcohol - bartender's choice.", "0.300000", "450", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_DepartureTime.nif"
0x00249C10, "NOCLUTTER_Drink_Alc_ExclMenuItem_Viewport_ViewportOriginal", "Viewport Original", "Inspired by the classic vodka screwdriver, made with alien fruit.", "0.300000", "525", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragemenu_viewport_original.nif"
0x00249C11, "NOCLUTTER_Drink_Alc_ExclMenuItem_Viewport_NewArrival", "New Arrival", "A classic highball, made with whiskey and soda, garnished with lemon. Natural ingredients used when available.", "0.300000", "450", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_NewArrival.nif"
0x00249C13, "Food_Served_Tavern_Pierogis", "Pierogis", "Potato-and-cheese pierogis, parboiled and fried.", "0.500000", "350", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Marios_Special_Dumpling\marios special_dumpling.nif"
0x00249C14, "Food_Served_Tavern_Kiffles", "Kiffles", "A sweet dessert pastry of spiced and sugared walnuts, rolled in dough and covered in powdered sugar.", "0.500000", "265", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Kiffles\Consumable_Kiffles.nif"
0x00249C15, "Food_Served_Tavern_TaameyaPita", "Ta'ameya Pita", "Two falafel-stuffed flatbreads, drizzled with a yogurt sauce.", "0.500000", "295", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\tameya_pita\Tameya_Pita.nif"
0x00249C1A, "Drink_Alc_Bottle_Filburn_BeerCodosCrater", "Codos Crater", "A Filburn Agriculture beer, popular throughout the Freestar Collective.", "0.500000", "210", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_CodosCrater.nif"
0x00249C1B, "Drink_Alc_Bottle_Filburn_BeerSolomonsReserve", "Solomon's Reserve", "A Filburn Agriculture brew for distribution throughout Freestar Collective space.", "0.500000", "210", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_SolomonsReserve.nif"
0x00249C1E, "NOCLUTTER_Drink_Alc_ExclMenuItem_RedMile_RunnersRush", "Runner's Rush", "A cocktail of an energy drink and vodka. A Red Mile staple.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragemenu_runnersrush.nif"
0x00249C1F, "Food_Served_Tavern_VeggieGrinder", "Veggie Grinder", "A hearty hoagie of roasted vegetables and mushrooms.", "0.500000", "265", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\veggie_grinder\Food_RS_Tavern_VeggieGrinder.nif"
0x00249C20, "Food_Served_Tavern_FriedPickles", "Fried Pickles", "Dill pickles rolled in beer batter and fried.", "0.500000", "185", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Fried_Pickles\Food_RS_Tavern_FriedPickles.nif"
0x00249C21, "Food_Served_Tavern_PattyMelt", "Patty Melt", "A hamburger patty smothered in cheese and grilled on toast. usually served with a side of chipped potatoes.", "0.500000", "295", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Patty_Melt\Patty_Melt.nif"
0x00249C22, "NOCLUTTER_Food_ExclMenuItem_Jakes_BeerBratPlatter", "Beer Brat Platter", "Bratwurst links boiled in beer then grilled. Served with toast.", "0.500000", "350", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\beerbratplatter\Food_RS_Tavern_BeerBratPlatter.nif"
0x00249C23, "NOCLUTTER_Food_ExclMenuItem_KaysPlace_ShepherdsPie", "Shepherd's Pie", "Tavern-style shepherd's pie, with braised meat and roast vegetables under mashed potatoes.", "0.500000", "295", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Shepherd's_Pie\Shepherd's_Pie.nif"
0x00249C25, "NOCLUTTER_Drink_Alc_ExclMenuItem_MSauvage_VelocityViolet", "Velocity Violet", "Potent alcoholic beverage infused with bioengineered, luminescent plankton.", "0.300000", "595", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Velocity_Beverage\Food_RS_MSauvage_VelocityViolet.nif"
0x00249C26, "NOCLUTTER_Drink_Alc_ExclMenuItem_MSauvage_VelocityOrange", "Velocity Orange", "Potent alcoholic beverage infused with bioengineered, luminescent plankton.", "0.300000", "595", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Velocity_Beverage\Food_RS_MSauvage_VelocityOrange.nif"
0x00249C27, "NOCLUTTER_Drink_Alc_ExclMenuItem_MSauvage_VelocityRed", "Velocity Red", "Potent alcoholic beverage infused with bioengineered, luminescent plankton.", "0.300000", "595", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Velocity_Beverage\Food_RS_MSauvage_VelocityRed.nif"
0x00249C28, "NOCLUTTER_Drink_Alc_ExclMenuItem_Euphorika_Chimera", "Chimera", "A canned cocktail of three different liqueurs.", "0.300000", "525", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_Chimera.nif"
0x00249C2A, "NOCLUTTER_Neon_Chem_Drink_Alc_ExclMenuItem_Legrande_Blend", "Blend", "A carbonated alcoholic beverage blended with caffeine and a potent secret ingredient.", "0.500000", "380", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragemenu_blend.nif"
0x00249C2B, "NOCLUTTER_Drink_Alc_ExclMenuItem_AstralLounge_BayuPrivateReserve", "Bayu Private Reserve", "A rare cognac, possibly of Old Earth origin, kept in a crystal vessel for decanting.", "0.500000", "885", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_BayuPrivateReserve.nif"
0x00249C2C, "NOCLUTTER_Drink_Alc_ExclMenuItem_AstralLounge_AstralLoungeSpecialSangria", "Astral Lounge Special Sangria", "Fruit-infused red wine. The bottle is commemorative of a local statue.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_AstralLounge_SSangria.nif"
0x00249C2D, "NOCLUTTER_Food_ExclMenuItem_AstralLounge_Strip", "Lounge Special", "A grilled meal for the Astral Lounge's most discerning customers.", "0.500000", "1160", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\lounge_special_strip\lounge_special_strip.nif"
0x00249C2E, "NOCLUTTER_Food_ExclMenuItem_AstralLounge_MelonCaviar", "Melon Caviar", "Small balls of melon stuffed with local caviar. A Neon delicacy. ", "0.500000", "1055", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Melon_Caviar\Melon_Caviar.nif"
0x00249C30, "NOCLUTTER_Food_ExclMenuItem_DawnsRoost_Strip", "Dawn's Roost Strip", "A grilled steak with mixed vegetables and mashed potatoes on the side.", "0.500000", "380", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\sagebrook_strip\Sagebrook_Strip01.nif"
0x00249C31, "NOCLUTTER_Food_ExclMenuItem_AstralLounge_AstralSliders", "Astral Sliders", "A portion of miniature hamburgers.", "0.500000", "295", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Sagebrook_Sliders\Sagebrook_Sliders.nif"
0x00249C32, "NOCLUTTER_Food_ExclMenuItem_AstralLounge_CrawlerBisque", "Crawler Bisque", "A creamy tomato bisque, with steamed alien crawlers.", "0.500000", "350", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Crawler_Bisque\Crawler_Bisque.nif"
0x00249C33, "NOCLUTTER_Food_ExclMenuItem_AstralLounge_SourGazpacho", "Gazpacho", "A cold soup made from various fruits and raw vegetables.", "0.500000", "265", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Sour_Gazpacho\Sour_Gazpacho.nif"
0x00249C35, "NOCLUTTER_Food_ExclMenuItem_DawnsRoost_JemisonWellington", "Jemison Wellington", "Beef tenderloin and prosciutto, baked in a pastry shell. Served with cream sauce.", "0.500000", "1055", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Jemison_Wellington\Jemison_Wellington.nif"
0x00249C36, "NOCLUTTER_Food_ExclMenuItem_DawnsRoost_SynthliverPate", "Liver Pate", "Several liver pate tartlets, served with a rich pea soup.", "0.500000", "1160", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\steerliverpate\Consumable_SteerLiverPate.nif"
0x00249C37, "NOCLUTTER_Food_ExclMenuItem_DawnsRoost_TheSaint", "Trilo Bites", "Small alien arthropods, sauteed and served with whipped butter.", "0.500000", "740", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\thesaint\Food_RS_DawnsRoost_TheSaint.nif"
0x00249C38, "NOCLUTTER_Food_ExclMenuItem_DawnsRoost_Panache", "Panache", "A flamboyant array of four different foods, prepared as formed balls and dusted with red pepper.", "0.500000", "885", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Panache\Consumable_Panache.nif"
